time (sec),ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2),accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2),ref_gyro_x (rad/s),ref_gyro_y (rad/s),ref_gyro_z (rad/s),gyro_x (rad/s),gyro_y (rad/s),gyro_z (rad/s),mag_x (uT),mag_y (uT),mag_z (uT),ref_pos_x (m),ref_pos_y (m),ref_pos_z (m),ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s),ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg),q0 (),q1,q2,q3
2.15,0.0,0.0,-9.7803253359,0.00980967720889576,0.009293161413144622,-9.76971506964776,0.0,0.0,0.0,1.6709436805191903e-05,0.0003982053818999467,-8.76373819794537e-05,7.315864051786317e-07,3.234199120616574e-23,-1.4534855876788425e-07,0.0,0.21500000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.16,0.0,0.0,-9.7803253359,0.009965090748746937,0.0099779865094566,-9.770141960522196,0.0,0.0,0.0,4.369905788991623e-05,-0.00017736076549008885,1.8376237816390714e-05,7.066083712079658e-07,3.291133651725095e-23,-1.5360738842152111e-07,0.0,0.21600000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.17,0.0,0.0,-9.7803253359,0.009766977953787866,0.009907704342663852,-9.770641686232622,0.0,0.0,0.0,-5.2544846792551346e-05,0.0001603465155458137,-6.0971337374422515e-06,6.819636644171278e-07,3.349256085776495e-23,-1.614720441016759e-07,0.0,0.21700000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.18,0.0,0.0,-9.7803253359,0.009884864994025633,0.010375283729203323,-9.770280883117609,0.0,0.0,0.0,7.872968192759233e-05,-0.00010737323728859431,4.028116443409772e-05,6.576425441042204e-07,3.4085941948874544e-23,-1.689573560871032e-07,0.0,0.21800000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.19,0.0,0.0,-9.7803253359,0.01029596245155805,0.00986958244159876,-9.76971423006395,0.0,0.0,0.0,9.469932001145142e-05,-4.727899620457255e-05,9.660799443751702e-05,6.336351885307475e-07,3.469176437636183e-23,-1.7607751124064102e-07,0.0,0.21900000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.2,0.0,0.0,-9.7803253359,0.010183677714802887,0.010463618481893132,-9.770122620852616,0.0,0.0,0.0,-3.34244942116906e-05,-4.9507951840026765e-05,0.0002683933176465121,6.099317079121772e-07,3.531031975375738e-23,-1.8284607059469575e-07,0.0,0.22000000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.21,0.0,0.0,-9.7803253359,0.009332806286109692,0.010170471003025332,-9.770356201915668,0.0,0.0,0.0,5.38706470732129e-05,-0.00010080948990482377,-3.766330507231366e-05,5.865221562018378e-07,3.594190688909085e-23,-1.8927598650433775e-07,0.0,0.22100000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.22,0.0,0.0,-9.7803253359,0.009780774101664674,0.009520975344097108,-9.76989520776346,0.0,0.0,0.0,-0.00014322922757996595,7.894775253032336e-05,-6.979007810557015e-06,5.633965417597488e-07,3.6586831953931416e-23,-1.9537961933651157e-07,0.0,0.22200000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.23,0.0,0.0,-9.7803253359,0.009948466963835657,0.00987393612160476,-9.76982388518546,0.0,0.0,0.0,-7.26336855092253e-05,-3.2106133355887755e-05,4.537891196683561e-05,5.405448369689025e-07,3.724540865547203e-23,-2.0116875366477393e-07,0.0,0.22300000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.24,0.0,0.0,-9.7803253359,0.009813476314902729,0.010187246417288362,-9.771291218043697,0.0,0.0,0.0,7.791692982811166e-05,-1.2355687569834216e-06,-1.1703327527278817e-05,5.179569868547113e-07,3.7917958410839014e-23,-2.0665461397754335e-07,0.0,0.22400000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.25,0.0,0.0,-9.7803253359,0.010271483072640258,0.009741607740188936,-9.770606610872841,0.0,0.0,0.0,-0.0002168122335569465,-0.00020262548988870185,-0.00013718571581013283,4.95622916789584e-07,3.8604810524510674e-23,-2.1184787984686472e-07,0.0,0.22500000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.26,0.0,0.0,-9.7803253359,0.009810999770701693,0.009850861571242136,-9.770612189954026,0.0,0.0,0.0,4.295039425578217e-05,-1.571265652595601e-06,8.590961519897024e-05,4.7353253932336947e-07,3.9306302367768673e-23,-2.167587005762639e-07,0.0,0.22600000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.27,0.0,0.0,-9.7803253359,0.010410712621564308,0.009639665665614751,-9.769861180222637,0.0,0.0,0.0,-4.216244533627829e-05,-3.871152477110248e-05,0.00011019667794539763,4.51675760200867e-07,4.002277956086933e-23,-2.2139670930257378e-07,0.0,0.22700000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.28,0.0,0.0,-9.7803253359,0.01027827194382292,0.01035652128309678,-9.770129515023124,0.0,0.0,0.0,-6.505795951317003e-05,-0.00025881873137175836,0.0001883325721382509,4.3004248363003037e-07,4.0754596157098387e-23,-2.2577103653913164e-07,0.0,0.22800000000000015,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.29,0.0,0.0,-9.7803253359,0.009351420532700288,0.009673684552936136,-9.770312996390835,0.0,0.0,0.0,-2.8258446366830443e-05,0.0002231276701165845,-8.338489857376572e-05,4.086226168340499e-07,4.150211482921505e-23,-2.29890323169689e-07,0.0,0.22900000000000015,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.3,0.0,0.0,-9.7803253359,0.009526006144844867,0.01011469462489166,-9.770277642081496,0.0,0.0,0.0,-0.00036864170623178357,-3.3313641949099494e-05,-6.252583543562976e-05,3.874060739516128e-07,4.2265707057784136e-23,-2.3376273286303764e-07,0.0,0.23000000000000015,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.31,0.0,0.0,-9.7803253359,0.00978158508080968,0.01059052885985728,-9.770498591169517,0.0,0.0,0.0,-0.00025146426661461793,0.0002695763745535291,7.945773381834577e-06,3.663827793213311e-07,4.3045753321130064e-23,-2.373959639308998e-07,0.0,0.23100000000000015,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.32,0.0,0.0,-9.7803253359,0.009670847410562221,0.010013652842852355,-9.770421413634066,0.0,0.0,0.0,0.0002416407854734006,-0.00011095398409389439,0.00013929882548964964,3.455426701948379e-07,4.384264328703956e-23,-2.4079726060474584e-07,0.0,0.23200000000000015,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.33,0.0,0.0,-9.7803253359,0.009496256848585537,0.00962229047511704,-9.770244568764126,0.0,0.0,0.0,-0.00017275577173373214,2.4532104586567537e-05,-9.081357433820707e-05,3.2487569892706035e-07,4.465677600567255e-23,-2.4397342374132504e-07,0.0,0.23300000000000015,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.34,0.0,0.0,-9.7803253359,0.010500593728072612,0.009706683105589099,-9.769800512630304,0.0,0.0,0.0,-4.824229412867267e-05,5.933588090987826e-05,8.392262891895374e-05,3.0437183467144593e-07,4.548856010344639e-23,-2.46930820955597e-07,0.0,0.23400000000000015,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.35,0.0,0.0,-9.7803253359,0.010104297427714416,0.010301456829709718,-9.770411382366744,0.0,0.0,0.0,-5.352880182339178e-05,-2.117737901543686e-05,-0.00016630874698849923,2.8402106462594884e-07,4.633841397825307e-23,-2.496753961721601e-07,0.0,0.23500000000000015,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.36,0.0,0.0,-9.7803253359,0.010078562964320808,0.009737848539373945,-9.770547861810392,0.0,0.0,0.0,-3.382122057791511e-05,-0.00020999520279391627,8.800450352481378e-05,2.6381339486324707e-07,4.720676599436717e-23,-2.522126786076173e-07,0.0,0.23600000000000015,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.37,0.0,0.0,-9.7803253359,0.010096675114856896,0.009656229397685338,-9.770920827259722,0.0,0.0,0.0,-3.679481616575436e-05,-8.6788591172784e-05,7.309860913777926e-05,2.4373885077664207e-07,4.8094054678255297e-23,-2.54547791176612e-07,0.0,0.23700000000000015,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.38,0.0,0.0,-9.7803253359,0.010158518875065288,0.009605990120131271,-9.770399702025811,0.0,0.0,0.0,2.920195916897086e-05,-0.00016329904024984536,-8.578454062902618e-05,2.2378747717346364e-07,4.90007289138411e-23,-2.566854583242781e-07,0.0,0.23800000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.39,0.0,0.0,-9.7803253359,0.009819907740533403,0.010338764686539232,-9.770380438395172,0.0,0.0,0.0,-0.00016780634973588852,0.00010589663643734655,-0.0001845379311742934,2.0394933805261176e-07,4.9927248137127755e-23,-2.58630013288525e-07,0.0,0.23900000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.4,0.0,0.0,-9.7803253359,0.00940221456740832,0.010223953157811176,-9.77030919688864,0.0,0.0,0.0,0.0002748736385707274,-0.0001981967061819537,-0.0001858389048245402,1.8421451608446623e-07,5.0874082530054216e-23,-2.60385404794727e-07,0.0,0.24000000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.41,0.0,0.0,-9.7803253359,0.010265677793899636,0.01023305321559596,-9.770159508546826,0.0,0.0,0.0,2.5077075756039676e-05,2.4951291405039095e-05,0.00018348357384844266,1.6457311183625637e-07,5.184171321230018e-23,-2.6195520317985677e-07,0.0,0.24100000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.42,0.0,0.0,-9.7803253359,0.010315195795779305,0.010197236691963507,-9.770410136000173,0.0,0.0,0.0,-3.786691199780667e-05,2.0906794962568297e-05,2.7863232937290327e-05,1.4501524274919144e-07,5.2830632431833563e-23,-2.633426059544172e-07,0.0,0.24200000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.43,0.0,0.0,-9.7803253359,0.00989990359479479,0.009488042540244771,-9.77107093917684,0.0,0.0,0.0,-0.0001970155934848804,0.0001862336572767203,-0.00031706103237504735,1.2553104191593728e-07,5.384134375190888e-23,-2.645504428010913e-07,0.0,0.24300000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.44,0.0,0.0,-9.7803253359,0.009839609965119444,0.010255142157665634,-9.770152286757165,0.0,0.0,0.0,-6.52167496925647e-05,-7.673814303183354e-05,1.4172320628409747e-05,1.0611065666230484e-07,5.487436223561068e-23,-2.6558118001014313e-07,0.0,0.24400000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.45,0.0,0.0,-9.7803253359,0.010880308095315863,0.00913283512270373,-9.770707360227007,0.0,0.0,0.0,-4.981396284969371e-05,-4.088940993578437e-05,7.659423790294903e-05,8.674424697534265e-08,5.593021462585987e-23,-2.6643692435786174e-07,0.0,0.24500000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.46,0.0,0.0,-9.7803253359,0.010096487691579484,0.009524344199635453,-9.770066629513767,0.0,0.0,0.0,-9.077385551292044e-05,-0.0001640788565719993,0.0002699917814688618,6.74219837842145e-08,5.700943952107303e-23,-2.6711942642643006e-07,0.0,0.24600000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.47,0.0,0.0,-9.7803253359,0.010559847699802031,0.010038975474912868,-9.770163214776474,0.0,0.0,0.0,3.7614459266201474e-05,-0.00013520552675532963,0.00022578649461774141,4.813404712849385e-08,5.811258754543097e-23,-2.676300833673958e-07,0.0,0.24700000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.48,0.0,0.0,-9.7803253359,0.010564540448855997,0.009464258819965368,-9.770051615484563,0.0,0.0,0.0,2.6290348866057395e-05,-5.337491023870819e-05,0.00012898993348586197,2.887062423473539e-08,5.924022151212611e-23,-2.6796994111294695e-07,0.0,0.24800000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.49,0.0,0.0,-9.7803253359,0.010418444053725003,0.009652172179715554,-9.769772286314657,0.0,0.0,0.0,-4.771939068829952e-05,3.522364037002871e-05,-0.00013971122565975536,9.621907508955137e-09,6.03929165805777e-23,-2.6813969603099153e-07,0.0,0.24900000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.5,0.0,0.0,-9.7803253359,0.01012370564687808,0.010045109595393896,-9.770357090106579,0.0,0.0,0.0,-0.0002329490769738965,0.000142041943429956,-7.192304731992333e-06,-9.621907508966043e-09,6.157126040379788e-23,-2.681396960315432e-07,0.0,0.25000000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.51,0.0,0.0,-9.7803253359,0.010246424469758047,0.009891143761903047,-9.770381495665497,0.0,0.0,0.0,0.00013697381452535377,4.203612683411161e-05,-0.0001182109208512785,-2.8870624234464444e-08,6.277585326797158e-23,-2.679699411129525e-07,0.0,0.25100000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.52,0.0,0.0,-9.7803253359,0.010700200373166564,0.010096023329422032,-9.770137482528842,0.0,0.0,0.0,4.018309705865027e-05,4.706843766123414e-05,-4.054185613122034e-06,-4.81340471285155e-08,6.400730822002276e-23,-2.676300833671382e-07,0.0,0.25200000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.53,0.0,0.0,-9.7803253359,0.01026413456553298,0.010188134744111073,-9.770135294095626,0.0,0.0,0.0,0.00012881600914762108,0.00018132016657453168,0.00015246885468189135,-6.742198378421444e-08,6.526625118442465e-23,-2.6711942642641863e-07,0.0,0.25300000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.54,0.0,0.0,-9.7803253359,0.009983197585576488,0.009797809986664569,-9.770570989992681,0.0,0.0,0.0,0.00030623288822940065,6.143199346718474e-05,-7.407712391983826e-05,-8.67442469750391e-08,6.655332106607225e-23,-2.664369243584255e-07,0.0,0.25400000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.55,0.0,0.0,-9.7803253359,0.009829699091538482,0.009166755958216855,-9.770202369377817,0.0,0.0,0.0,0.00023633717486174123,1.533118232126254e-05,-0.00016380637281492385,-1.0611065666232655e-07,6.786916983930488e-23,-2.6558118001013133e-07,0.0,0.25500000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.56,0.0,0.0,-9.7803253359,0.010580851046511068,0.00990289082328327,-9.770413945207714,0.0,0.0,0.0,4.395354941129527e-05,-0.00020188532162881672,0.00017127838782742027,-1.2553104191566623e-07,6.921446261950736e-23,-2.64550442800824e-07,0.0,0.25600000000000017,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.57,0.0,0.0,-9.7803253359,0.010557623896710671,0.009712876020549373,-9.770364565208796,0.0,0.0,0.0,-1.9367755787906485e-06,0.00018180275564810198,-1.632900297251846e-05,-1.450152427494518e-07,7.058987771790414e-23,-2.6334260595442206e-07,0.0,0.2570000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.58,0.0,0.0,-9.7803253359,0.01045092399253677,0.01027332013381104,-9.770917886015084,0.0,0.0,0.0,7.27932251087733e-05,0.00018083516256257932,0.00014289590911189032,-1.645731118365165e-07,7.199610667596299e-23,-2.619552031792489e-07,0.0,0.2580000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.59,0.0,0.0,-9.7803253359,0.010257364011730712,0.009896225981796071,-9.769688278719181,0.0,0.0,0.0,-0.000223575970643487,-3.2643420108021686e-05,0.0001482268558599851,-1.8421451608472643e-07,7.343385427798624e-23,-2.6038540479497856e-07,0.0,0.2590000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.6,0.0,0.0,-9.7803253359,0.009910318061923534,0.0101654154813699,-9.770103945457745,0.0,0.0,0.0,4.163549055481385e-06,7.690112975542338e-05,0.00011244815394339607,-2.0394933805260086e-07,7.490383854056166e-23,-2.5863001328854334e-07,0.0,0.2600000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.61,0.0,0.0,-9.7803253359,0.009776505277347176,0.010012030670598486,-9.7697512081416,0.0,0.0,0.0,-0.00010504741763419947,-9.655449957416212e-05,-0.00013653204434206116,-2.2378747717370219e-07,7.640679067481281e-23,-2.5668545832429566e-07,0.0,0.2610000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.62,0.0,0.0,-9.7803253359,0.010204220737466045,0.009292451863907545,-9.77068838041243,0.0,0.0,0.0,-5.52894867644485e-05,-0.00015817493164260642,-0.0002135099412045603,-2.437388507763928e-07,7.794345502137035e-23,-2.545477911769333e-07,0.0,0.2620000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.63,0.0,0.0,-9.7803253359,0.009647531018723503,0.0101371131526962,-9.770765762356861,0.0,0.0,0.0,3.078599411258161e-05,-2.9242416374101876e-05,0.00019764076903904649,-2.638133948635289e-07,7.951458895354893e-23,-2.52212678607376e-07,0.0,0.2630000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.64,0.0,0.0,-9.7803253359,0.009928066294677065,0.010208090051609796,-9.770522975224054,0.0,0.0,0.0,-0.00017038731057491437,0.0001783102306508309,0.0001602494968960311,-2.8402106462595964e-07,8.112096274671357e-23,-2.4967539617215386e-07,0.0,0.2640000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.65,0.0,0.0,-9.7803253359,0.010531207316173824,0.010513716398511489,-9.770030112531982,0.0,0.0,0.0,4.0761906122743785e-05,0.00013111196455136716,8.085186463061067e-05,-3.0437183467143513e-07,8.276335941154575e-23,-2.469308209555855e-07,0.0,0.2650000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.66,0.0,0.0,-9.7803253359,0.009691514574823217,0.009887904929937678,-9.770566729790012,0.0,0.0,0.0,8.861616388273078e-05,0.00017845868535172661,5.018892782133883e-05,-3.2487569892703864e-07,8.444257448684826e-23,-2.439734237413212e-07,0.0,0.2660000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.67,0.0,0.0,-9.7803253359,0.009832881735380817,0.009896990899822466,-9.77024516639541,0.0,0.0,0.0,9.732617722440472e-05,5.286911543522938e-06,0.00016857235960917295,-3.455426701945885e-07,8.6159415789332e-23,-2.407972606045163e-07,0.0,0.2670000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.68,0.0,0.0,-9.7803253359,0.01005492829296298,0.010115720850870856,-9.77049955467712,0.0,0.0,0.0,-0.0001673085667079721,-3.252056970447663e-05,-0.000186108317261753,-3.663827793213095e-07,8.791470311698535e-23,-2.3739596393090638e-07,0.0,0.2680000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.69,0.0,0.0,-9.7803253359,0.009720251991595777,0.010332539393432108,-9.770981860271062,0.0,0.0,0.0,0.00012656232936280183,-0.0001494599679642695,0.00027933683447992617,-3.8740607395161287e-07,8.970926790129402e-23,-2.3376273286303764e-07,0.0,0.2690000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.7,0.0,0.0,-9.7803253359,0.009812517232936776,0.009738806452773908,-9.769951600900225,0.0,0.0,0.0,-0.00010624944461266243,0.00015736349902162843,0.00024936664154619865,-4.086226168340499e-07,9.154395280571851e-23,-2.2989032316968898e-07,0.0,0.2700000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.71,0.0,0.0,-9.7803253359,0.00961572935601996,0.009754131788343645,-9.770423255557326,0.0,0.0,0.0,-2.3765874456711455e-05,4.083239856694117e-05,0.00016228149365518654,-4.300424836300521e-07,9.341961126458787e-23,-2.257710365391433e-07,0.0,0.2710000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.72,0.0,0.0,-9.7803253359,0.010119950696377356,0.009778896671048025,-9.769892071173844,0.0,0.0,0.0,-0.00020974584783143175,-0.00010712813599291938,0.00011157426283719839,-4.5167576020114894e-07,9.533710695914779e-23,-2.2139670930221835e-07,0.0,0.2720000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.73,0.0,0.0,-9.7803253359,0.009989254231146851,0.009958566409487954,-9.770906802282564,0.0,0.0,0.0,-5.234824226578711e-05,-0.0001942806599079176,-8.359865058932877e-05,-4.7353253932338016e-07,9.729731322521824e-23,-2.1675870057625715e-07,0.0,0.2730000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.74,0.0,0.0,-9.7803253359,0.010374764394876864,0.009899579343930298,-9.76992654367662,0.0,0.0,0.0,4.13961846314297e-05,4.78158507546318e-05,-0.00032212390590439984,-4.956229167895949e-07,9.930111238755591e-23,-2.1184787984705393e-07,0.0,0.27400000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.75,0.0,0.0,-9.7803253359,0.009713172976617546,0.009904086845736525,-9.77042329888451,0.0,0.0,0.0,-8.121282620226448e-05,-0.0003317063902424152,-2.3786216584142952e-06,-5.179569868549226e-07,1.01349395015602e-22,-2.06654613977748e-07,0.0,0.27500000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.76,0.0,0.0,-9.7803253359,0.009844209939908685,0.010294120931822782,-9.770766292446728,0.0,0.0,0.0,-6.166245404377848e-05,0.00011257905023566511,-0.0001318416221201236,-5.405448369688917e-07,1.0344305909443015e-22,-2.0116875366477393e-07,0.0,0.27600000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.77,0.0,0.0,-9.7803253359,0.01012893960512598,0.009470441020866112,-9.770432332048545,0.0,0.0,0.0,0.00023527077163686306,-0.00016233224269144092,0.0002476580005620873,-5.633965417597976e-07,1.0558300910564371e-22,-1.953796193359205e-07,0.0,0.27700000000000014,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.78,0.0,0.0,-9.7803253359,0.010504048211224935,0.009668882284971135,-9.770400111695764,0.0,0.0,0.0,-0.0001670187160629944,0.0004412076232537307,-0.00010645327997876053,-5.865221562020545e-07,1.0777015501124797e-22,-1.8927598650434476e-07,0.0,0.27800000000000014,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.79,0.0,0.0,-9.7803253359,0.010579676118599966,0.010324118749703287,-9.770403774405969,0.0,0.0,0.0,-3.0434887614706345e-05,9.874499189628843e-05,0.00019005327019897816,-6.099317079118627e-07,1.1000541113303015e-22,-1.828460705947193e-07,0.0,0.27900000000000014,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.8,0.0,0.0,-9.7803253359,0.010420726851924548,0.009533017573162788,-9.770151757821766,0.0,0.0,0.0,0.0002792881036077237,-0.00013584342937130614,-5.2062475930401235e-06,-6.336351885307311e-07,1.1228969492249146e-22,-1.7607751124083296e-07,0.0,0.28000000000000014,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.81,0.0,0.0,-9.7803253359,0.010163156144504523,0.010131513216643712,-9.770627792314313,0.0,0.0,0.0,0.0002723446360701571,0.00027322779932853876,0.00011974949229296687,-6.576425441038951e-07,1.1462392561087027e-22,-1.689573560875192e-07,0.0,0.28100000000000014,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.82,0.0,0.0,-9.7803253359,0.010081373200449032,0.010228726274556258,-9.770722128817962,0.0,0.0,0.0,-1.3899240161658869e-05,-3.9687675387807246e-05,0.00021976979393013583,-6.819636644173663e-07,1.1700902273408848e-22,-1.6147204410187533e-07,0.0,0.28200000000000014,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.83,0.0,0.0,-9.7803253359,0.009864449594632722,0.010090725916882854,-9.770061030056018,0.0,0.0,0.0,0.00010813196041168453,0.00032590834510154047,0.00016099837309448725,-7.066083712076568e-07,1.1944590452226845e-22,-1.5360738842193185e-07,0.0,0.28300000000000014,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.84,0.0,0.0,-9.7803253359,0.010319264747659774,0.010132376840939664,-9.77065717263244,0.0,0.0,0.0,3.0974309739012364e-05,0.00031477757751259636,0.00017488864291549522,-7.315864051789679e-07,1.219354861463786e-22,-1.4534855876788158e-07,0.0,0.28400000000000014,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.85,0.0,0.0,-9.7803253359,0.00980871577329734,0.010451926448112964,-9.770465532590595,0.0,0.0,0.0,0.00025130359480436925,-4.7812832974482e-05,7.90848898071651e-05,-7.569074117501383e-07,1.244786778120292e-22,-1.366800634429174e-07,0.0,0.28500000000000014,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.86,0.0,0.0,-9.7803253359,0.009858457765109756,0.010232890715011591,-9.770769663266986,0.0,0.0,0.0,-0.00035537444841159685,2.9347159002114154e-05,0.00010701937768355602,-7.825809254561299e-07,1.2707638269126653e-22,-1.2758573096148117e-07,0.0,0.28600000000000014,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.87,0.0,0.0,-9.7803253359,0.009856539805598974,0.009957386947541322,-9.770230827575928,0.0,0.0,0.0,-0.00024354512458415607,-5.374923636328116e-05,0.00011816752691312025,-8.086163529205126e-07,1.2972949468250092e-22,-1.1804869133598493e-07,0.0,0.28700000000000014,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.88,0.0,0.0,-9.7803253359,0.010505525638902039,0.010003212717051962,-9.770020648548899,0.0,0.0,0.0,-0.0001147888712232572,-0.00026894155484872016,-3.65489123882265e-05,-8.35022954309044e-07,1.32438895987214e-22,-1.0805135707467354e-07,0.0,0.2880000000000002,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
