ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
-2.619045418687164783e-01,7.377608679234981537e-02,0.000000000000000000e+00
-2.619203403592109680e-01,7.367734238505363464e-02,0.000000000000000000e+00
-2.619359837844967842e-01,7.357857376337051392e-02,0.000000000000000000e+00
-2.619514721445739269e-01,7.347977999597787857e-02,0.000000000000000000e+00
-2.619668054394423962e-01,7.338096294552087784e-02,0.000000000000000000e+00
-2.619819832034409046e-01,7.328212168067693710e-02,0.000000000000000000e+00
-2.619970059022307396e-01,7.318325620144605637e-02,0.000000000000000000e+00
-2.620118730701506138e-01,7.308436743915081024e-02,0.000000000000000000e+00
-2.620265847072005272e-01,7.298545539379119873e-02,0.000000000000000000e+00
-2.620411412790417671e-01,7.288652099668979645e-02,0.000000000000000000e+00
-2.620555423200130463e-01,7.278756331652402878e-02,0.000000000000000000e+00
-2.620697882957756519e-01,7.268858328461647034e-02,0.000000000000000000e+00
-2.620838782750070095e-01,7.258958090096712112e-02,0.000000000000000000e+00
-2.620978127233684063e-01,7.249055616557598114e-02,0.000000000000000000e+00
-2.621115916408598423e-01,7.239151000976562500e-02,0.000000000000000000e+00
-2.621252154931426048e-01,7.229244243353605270e-02,0.000000000000000000e+00
-2.621386828832328320e-01,7.219335343688726425e-02,0.000000000000000000e+00
-2.621519952081143856e-01,7.209424395114183426e-02,0.000000000000000000e+00
-2.621651515364646912e-01,7.199511304497718811e-02,0.000000000000000000e+00
-2.621781523339450359e-01,7.189596164971590042e-02,0.000000000000000000e+00
-2.621909971348941326e-01,7.179678976535797119e-02,0.000000000000000000e+00
-2.622036864049732685e-01,7.169759832322597504e-02,0.000000000000000000e+00
-2.622162196785211563e-01,7.159838639199733734e-02,0.000000000000000000e+00
-2.622285974211990833e-01,7.149915583431720734e-02,0.000000000000000000e+00
-2.622408187016844749e-01,7.139990571886301041e-02,0.000000000000000000e+00
-2.622528844512999058e-01,7.130063604563474655e-02,0.000000000000000000e+00
-2.622647942043840885e-01,7.120134774595499039e-02,0.000000000000000000e+00
-2.622765479609370232e-01,7.110204081982374191e-02,0.000000000000000000e+00
-2.622881457209587097e-01,7.100271526724100113e-02,0.000000000000000000e+00
-2.622995874844491482e-01,7.090337201952934265e-02,0.000000000000000000e+00
-2.623108727857470512e-01,7.080401107668876648e-02,0.000000000000000000e+00
-2.623220025561749935e-01,7.070463243871927261e-02,0.000000000000000000e+00
-2.623329758644104004e-01,7.060523610562086105e-02,0.000000000000000000e+00
-2.623437931761145592e-01,7.050582300871610641e-02,0.000000000000000000e+00
-2.623544544912874699e-01,7.040639314800500870e-02,0.000000000000000000e+00
-2.623649593442678452e-01,7.030694652348756790e-02,0.000000000000000000e+00
-2.623753082007169724e-01,7.020748313516378403e-02,0.000000000000000000e+00
-2.623855005949735641e-01,7.010800391435623169e-02,0.000000000000000000e+00
-2.623955365270376205e-01,7.000850886106491089e-02,0.000000000000000000e+00
-2.624054164625704288e-01,6.990899797528982162e-02,0.000000000000000000e+00
-2.624151399359107018e-01,6.980947218835353851e-02,0.000000000000000000e+00
-2.624247074127197266e-01,6.970993056893348694e-02,0.000000000000000000e+00
-2.624341179616749287e-01,6.961037497967481613e-02,0.000000000000000000e+00
-2.624433725140988827e-01,6.951080355793237686e-02,0.000000000000000000e+00
-2.624524706043303013e-01,6.941121816635131836e-02,0.000000000000000000e+00
-2.624614122323691845e-01,6.931161880493164062e-02,0.000000000000000000e+00
-2.624701973982155323e-01,6.921200547367334366e-02,0.000000000000000000e+00
-2.624788261018693447e-01,6.911237910389900208e-02,0.000000000000000000e+00
-2.624872978776693344e-01,6.901273783296346664e-02,0.000000000000000000e+00
-2.624956136569380760e-01,6.891308445483446121e-02,0.000000000000000000e+00
-2.625037725083529949e-01,6.881341803818941116e-02,0.000000000000000000e+00
-2.625117753632366657e-01,6.871373858302831650e-02,0.000000000000000000e+00
-2.625196212902665138e-01,6.861404702067375183e-02,0.000000000000000000e+00
-2.625273102894425392e-01,6.851434335112571716e-02,0.000000000000000000e+00
-2.625348432920873165e-01,6.841462757438421249e-02,0.000000000000000000e+00
-2.625422189012169838e-01,6.831489969044923782e-02,0.000000000000000000e+00
-2.625494385138154030e-01,6.821516063064336777e-02,0.000000000000000000e+00
-2.625565011985599995e-01,6.811541039496660233e-02,0.000000000000000000e+00
-2.625634069554507732e-01,6.801564898341894150e-02,0.000000000000000000e+00
-2.625701562501490116e-01,6.791587732732295990e-02,0.000000000000000000e+00
-2.625767490826547146e-01,6.781609449535608292e-02,0.000000000000000000e+00
-2.625831849873065948e-01,6.771630141884088516e-02,0.000000000000000000e+00
-2.625894639641046524e-01,6.761649902909994125e-02,0.000000000000000000e+00
-2.625955860130488873e-01,6.751668639481067657e-02,0.000000000000000000e+00
-2.626015515998005867e-01,6.741686444729566574e-02,0.000000000000000000e+00
-2.626073602586984634e-01,6.731703411787748337e-02,0.000000000000000000e+00
-2.626130119897425175e-01,6.721719354391098022e-02,0.000000000000000000e+00
-2.626185072585940361e-01,6.711734458804130554e-02,0.000000000000000000e+00
-2.626238455995917320e-01,6.701748725026845932e-02,0.000000000000000000e+00
-2.626290265470743179e-01,6.691762153059244156e-02,0.000000000000000000e+00
-2.626340510323643684e-01,6.681774742901325226e-02,0.000000000000000000e+00
-2.626389185898005962e-01,6.671786680817604065e-02,0.000000000000000000e+00
-2.626436292193830013e-01,6.661797780543565750e-02,0.000000000000000000e+00
-2.626481829211115837e-01,6.651808135211467743e-02,0.000000000000000000e+00
-2.626525796949863434e-01,6.641817744821310043e-02,0.000000000000000000e+00
-2.626568195410072803e-01,6.631826795637607574e-02,0.000000000000000000e+00
-2.626609024591743946e-01,6.621835101395845413e-02,0.000000000000000000e+00
-2.626648284494876862e-01,6.611842848360538483e-02,0.000000000000000000e+00
-2.626685975119471550e-01,6.601849943399429321e-02,0.000000000000000000e+00
-2.626722096465528011e-01,6.591856479644775391e-02,0.000000000000000000e+00
-2.626756648533046246e-01,6.581862457096576691e-02,0.000000000000000000e+00
-2.626789626665413380e-01,6.571867875754833221e-02,0.000000000000000000e+00
-2.626821040175855160e-01,6.561872828751802444e-02,0.000000000000000000e+00
-2.626850879751145840e-01,6.551877222955226898e-02,0.000000000000000000e+00
-2.626879150047898293e-01,6.541881244629621506e-02,0.000000000000000000e+00
-2.626905851066112518e-01,6.531884800642728806e-02,0.000000000000000000e+00
-2.626930982805788517e-01,6.521887984126806259e-02,0.000000000000000000e+00
-2.626954540610313416e-01,6.511890701949596405e-02,0.000000000000000000e+00
-2.626976529136300087e-01,6.501893140375614166e-02,0.000000000000000000e+00
-2.626996948383748531e-01,6.491895206272602081e-02,0.000000000000000000e+00
-2.627015798352658749e-01,6.481896992772817612e-02,0.000000000000000000e+00
-2.627033074386417866e-01,6.471898499876260757e-02,0.000000000000000000e+00
-2.627048781141638756e-01,6.461899727582931519e-02,0.000000000000000000e+00
-2.627062918618321419e-01,6.451900769025087357e-02,0.000000000000000000e+00
-2.627075486816465855e-01,6.441901531070470810e-02,0.000000000000000000e+00
-2.627086481079459190e-01,6.431902106851339340e-02,0.000000000000000000e+00
-2.627095906063914299e-01,6.421902589499950409e-02,0.000000000000000000e+00
-2.627103757113218307e-01,6.411902885884046555e-02,0.000000000000000000e+00
-2.627110043540596962e-01,6.401903089135885239e-02,0.000000000000000000e+00
-2.627114756032824516e-01,6.391903199255466461e-02,0.000000000000000000e+00
-2.627117894589900970e-01,6.381903216242790222e-02,0.000000000000000000e+00
-2.627119468525052071e-01,6.371903233230113983e-02,0.000000000000000000e+00
-2.627119468525052071e-01,6.361903250217437744e-02,0.000000000000000000e+00
-2.627117894589900970e-01,6.351903267204761505e-02,0.000000000000000000e+00
-2.627114756032824516e-01,6.341903284192085266e-02,0.000000000000000000e+00
-2.627110043540596962e-01,6.331903487443923950e-02,0.000000000000000000e+00
-2.627103757113218307e-01,6.321903597563505173e-02,0.000000000000000000e+00
-2.627095906063914299e-01,6.311903987079858780e-02,0.000000000000000000e+00
-2.627086481079459190e-01,6.301904376596212387e-02,0.000000000000000000e+00
-2.627075486816465855e-01,6.291904952377080917e-02,0.000000000000000000e+00
-2.627062918618321419e-01,6.281905807554721832e-02,0.000000000000000000e+00
-2.627048781141638756e-01,6.271906755864620209e-02,0.000000000000000000e+00
-2.627033074386417866e-01,6.261907983571290970e-02,0.000000000000000000e+00
-2.627015798352658749e-01,6.251909490674734116e-02,0.000000000000000000e+00
-2.626996948383748531e-01,6.241911277174949646e-02,0.000000000000000000e+00
-2.626976529136300087e-01,6.231913343071937561e-02,0.000000000000000000e+00
-2.626954540610313416e-01,6.221915781497955322e-02,0.000000000000000000e+00
-2.626930982805788517e-01,6.211918592453002930e-02,0.000000000000000000e+00
-2.626905851066112518e-01,6.201921682804822922e-02,0.000000000000000000e+00
-2.626879150047898293e-01,6.191925331950187683e-02,0.000000000000000000e+00
-2.626850879751145840e-01,6.181929260492324829e-02,0.000000000000000000e+00
-2.626821040175855160e-01,6.171933747828006744e-02,0.000000000000000000e+00
-2.626789626665413380e-01,6.161938700824975967e-02,0.000000000000000000e+00
-2.626756648533046246e-01,6.151944119483232498e-02,0.000000000000000000e+00
-2.626722096465528011e-01,6.141950096935033798e-02,0.000000000000000000e+00
-2.626685975119471550e-01,6.131956633180379868e-02,0.000000000000000000e+00
-2.626648284494876862e-01,6.121963728219270706e-02,0.000000000000000000e+00
-2.626609024591743946e-01,6.111971382051706314e-02,0.000000000000000000e+00
-2.626568195410072803e-01,6.101979780942201614e-02,0.000000000000000000e+00
-2.626525796949863434e-01,6.091988738626241684e-02,0.000000000000000000e+00
-2.626481829211115837e-01,6.081998441368341446e-02,0.000000000000000000e+00
-2.626436292193830013e-01,6.072008796036243439e-02,0.000000000000000000e+00
-2.626389185898005962e-01,6.062019895762205124e-02,0.000000000000000000e+00
-2.626340510323643684e-01,6.052031740546226501e-02,0.000000000000000000e+00
-2.626290265470743179e-01,6.042044423520565033e-02,0.000000000000000000e+00
-2.626238455995917320e-01,6.032057851552963257e-02,0.000000000000000000e+00
-2.626185072585940361e-01,6.022072117775678635e-02,0.000000000000000000e+00
-2.626130119897425175e-01,6.012087222188711166e-02,0.000000000000000000e+00
-2.626073602586984634e-01,6.002103164792060852e-02,0.000000000000000000e+00
-2.626015515998005867e-01,5.992120038717985153e-02,0.000000000000000000e+00
-2.625955860130488873e-01,5.982137843966484070e-02,0.000000000000000000e+00
-2.625894639641046524e-01,5.972156580537557602e-02,0.000000000000000000e+00
-2.625831849873065948e-01,5.962176341563463211e-02,0.000000000000000000e+00
-2.625767490826547146e-01,5.952197127044200897e-02,0.000000000000000000e+00
-2.625701562501490116e-01,5.942218843847513199e-02,0.000000000000000000e+00
-2.625634069554507732e-01,5.932241678237915039e-02,0.000000000000000000e+00
-2.625565011985599995e-01,5.922265537083148956e-02,0.000000000000000000e+00
-2.625494385138154030e-01,5.912290513515472412e-02,0.000000000000000000e+00
-2.625422189012169838e-01,5.902316607534885406e-02,0.000000000000000000e+00
-2.625348432920873165e-01,5.892343819141387939e-02,0.000000000000000000e+00
-2.625273102894425392e-01,5.882372241467237473e-02,0.000000000000000000e+00
-2.625196212902665138e-01,5.872401874512434006e-02,0.000000000000000000e+00
-2.625117753632366657e-01,5.862432625144720078e-02,0.000000000000000000e+00
-2.625037725083529949e-01,5.852464772760868073e-02,0.000000000000000000e+00
-2.624956136569380760e-01,5.842498037964105606e-02,0.000000000000000000e+00
-2.624872978776693344e-01,5.832532700151205063e-02,0.000000000000000000e+00
-2.624788261018693447e-01,5.822568666189908981e-02,0.000000000000000000e+00
-2.624701973982155323e-01,5.812605936080217361e-02,0.000000000000000000e+00
-2.624614122323691845e-01,5.802644602954387665e-02,0.000000000000000000e+00
-2.624524706043303013e-01,5.792684666812419891e-02,0.000000000000000000e+00
-2.624433725140988827e-01,5.782726127654314041e-02,0.000000000000000000e+00
-2.624341179616749287e-01,5.772769078612327576e-02,0.000000000000000000e+00
-2.624247074127197266e-01,5.762813426554203033e-02,0.000000000000000000e+00
-2.624151399359107018e-01,5.752859357744455338e-02,0.000000000000000000e+00
-2.624054164625704288e-01,5.742906685918569565e-02,0.000000000000000000e+00
-2.623955365270376205e-01,5.732955597341060638e-02,0.000000000000000000e+00
-2.623855005949735641e-01,5.723006092011928558e-02,0.000000000000000000e+00
-2.623753082007169724e-01,5.713058169931173325e-02,0.000000000000000000e+00
-2.623649593442678452e-01,5.703111924231052399e-02,0.000000000000000000e+00
-2.623544544912874699e-01,5.693167261779308319e-02,0.000000000000000000e+00
-2.623437931761145592e-01,5.683224182575941086e-02,0.000000000000000000e+00
-2.623329758644104004e-01,5.673282872885465622e-02,0.000000000000000000e+00
-2.623220025561749935e-01,5.663343239575624466e-02,0.000000000000000000e+00
-2.623108727857470512e-01,5.653405375778675079e-02,0.000000000000000000e+00
-2.622995874844491482e-01,5.643469281494617462e-02,0.000000000000000000e+00
-2.622881457209587097e-01,5.633534956723451614e-02,0.000000000000000000e+00
-2.622765479609370232e-01,5.623602494597434998e-02,0.000000000000000000e+00
-2.622647942043840885e-01,5.613671801984310150e-02,0.000000000000000000e+00
-2.622528844512999058e-01,5.603742972016334534e-02,0.000000000000000000e+00
-2.622408187016844749e-01,5.593816004693508148e-02,0.000000000000000000e+00
-2.622285974211990833e-01,5.583890993148088455e-02,0.000000000000000000e+00
-2.622162196785211563e-01,5.573967844247817993e-02,0.000000000000000000e+00
-2.622036864049732685e-01,5.564046744257211685e-02,0.000000000000000000e+00
-2.621909971348941326e-01,5.554127506911754608e-02,0.000000000000000000e+00
-2.621781523339450359e-01,5.544210411608219147e-02,0.000000000000000000e+00
-2.621651515364646912e-01,5.534295272082090378e-02,0.000000000000000000e+00
-2.621519952081143856e-01,5.524382181465625763e-02,0.000000000000000000e+00
-2.621386828832328320e-01,5.514471139758825302e-02,0.000000000000000000e+00
-2.621252154931426048e-01,5.504562333226203918e-02,0.000000000000000000e+00
-2.621115916408598423e-01,5.494655482470989227e-02,0.000000000000000000e+00
-2.620978127233684063e-01,5.484750866889953613e-02,0.000000000000000000e+00
-2.620838782750070095e-01,5.474848486483097076e-02,0.000000000000000000e+00
-2.620697882957756519e-01,5.464948248118162155e-02,0.000000000000000000e+00
-2.620555423200130463e-01,5.455050244927406311e-02,0.000000000000000000e+00
-2.620411412790417671e-01,5.445154476910829544e-02,0.000000000000000000e+00
-2.620265847072005272e-01,5.435260944068431854e-02,0.000000000000000000e+00
-2.620118730701506138e-01,5.425369739532470703e-02,0.000000000000000000e+00
-2.619970059022307396e-01,5.415480956435203552e-02,0.000000000000000000e+00
-2.619819832034409046e-01,5.405594408512115479e-02,0.000000000000000000e+00
-2.619668054394423962e-01,5.395710282027721405e-02,0.000000000000000000e+00
-2.619514721445739269e-01,5.385828483849763870e-02,0.000000000000000000e+00
-2.619359837844967842e-01,5.375949200242757797e-02,0.000000000000000000e+00
-2.619203403592109680e-01,5.366072338074445724e-02,0.000000000000000000e+00
-2.619045418687164783e-01,5.356197897344827652e-02,0.000000000000000000e+00
-2.618885883130133152e-01,5.346325971186161041e-02,0.000000000000000000e+00
-2.618724796921014786e-01,5.336456559598445892e-02,0.000000000000000000e+00
-2.618562160059809685e-01,5.326589662581682205e-02,0.000000000000000000e+00
-2.618397972546517849e-01,5.316725373268127441e-02,0.000000000000000000e+00
-2.618232234381139278e-01,5.306863691657781601e-02,0.000000000000000000e+00
-2.618064950220286846e-01,5.297004617750644684e-02,0.000000000000000000e+00
-2.617896115407347679e-01,5.287148151546716690e-02,0.000000000000000000e+00
-2.617725734598934650e-01,5.277294386178255081e-02,0.000000000000000000e+00
-2.617553807795047760e-01,5.267443321645259857e-02,0.000000000000000000e+00
-2.617380330339074135e-01,5.257594957947731018e-02,0.000000000000000000e+00
-2.617205306887626648e-01,5.247749295085668564e-02,0.000000000000000000e+00
-2.617028737440705299e-01,5.237906426191329956e-02,0.000000000000000000e+00
-2.616850621998310089e-01,5.228066258132457733e-02,0.000000000000000000e+00
-2.616670960560441017e-01,5.218228977173566818e-02,0.000000000000000000e+00
-2.616489757783710957e-01,5.208394583314657211e-02,0.000000000000000000e+00
-2.616307004354894161e-01,5.198562983423471451e-02,0.000000000000000000e+00
-2.616122709587216377e-01,5.188734270632266998e-02,0.000000000000000000e+00
-2.615936873480677605e-01,5.178908444941043854e-02,0.000000000000000000e+00
-2.615749491378664970e-01,5.169085599482059479e-02,0.000000000000000000e+00
-2.615560567937791348e-01,5.159265641123056412e-02,0.000000000000000000e+00
-2.615370103158056736e-01,5.149448756128549576e-02,0.000000000000000000e+00
-2.615178092382848263e-01,5.139634758234024048e-02,0.000000000000000000e+00
-2.614984544925391674e-01,5.129823926836252213e-02,0.000000000000000000e+00
-2.614789456129074097e-01,5.120016075670719147e-02,0.000000000000000000e+00
-2.614592821337282658e-01,5.110211297869682312e-02,0.000000000000000000e+00
-2.614394654519855976e-01,5.100409593433141708e-02,0.000000000000000000e+00
-2.614194941706955433e-01,5.090611055493354797e-02,0.000000000000000000e+00
-2.613993692211806774e-01,5.080815590918064117e-02,0.000000000000000000e+00
-2.613790906034410000e-01,5.071023385971784592e-02,0.000000000000000000e+00
-2.613586583174765110e-01,5.061234347522258759e-02,0.000000000000000000e+00
-2.613380718976259232e-01,5.051448568701744080e-02,0.000000000000000000e+00
-2.613173318095505238e-01,5.041665956377983093e-02,0.000000000000000000e+00
-2.612964385189116001e-01,5.031886696815490723e-02,0.000000000000000000e+00
-2.612753910943865776e-01,5.022110696882009506e-02,0.000000000000000000e+00
-2.612541904672980309e-01,5.012338049709796906e-02,0.000000000000000000e+00
-2.612328361719846725e-01,5.002568662166595459e-02,0.000000000000000000e+00
-2.612113286741077900e-01,4.992802720516920090e-02,0.000000000000000000e+00
-2.611896675080060959e-01,4.983040131628513336e-02,0.000000000000000000e+00
-2.611678531393408775e-01,4.973280988633632660e-02,0.000000000000000000e+00
-2.611458855681121349e-01,4.963525198400020599e-02,0.000000000000000000e+00
-2.611237647943198681e-01,4.953772947192192078e-02,0.000000000000000000e+00
-2.611014908179640770e-01,4.944024235010147095e-02,0.000000000000000000e+00
-2.610790636390447617e-01,4.934278875589370728e-02,0.000000000000000000e+00
-2.610564837232232094e-01,4.924537148326635361e-02,0.000000000000000000e+00
-2.610337506048381329e-01,4.914799053221940994e-02,0.000000000000000000e+00
-2.610108647495508194e-01,4.905064404010772705e-02,0.000000000000000000e+00
-2.609878256916999817e-01,4.895333480089902878e-02,0.000000000000000000e+00
-2.609646338969469070e-01,4.885606095194816589e-02,0.000000000000000000e+00
-2.609412893652915955e-01,4.875882342457771301e-02,0.000000000000000000e+00
-2.609177920967340469e-01,4.866162315011024475e-02,0.000000000000000000e+00
-2.608941420912742615e-01,4.856446012854576111e-02,0.000000000000000000e+00
-2.608703398145735264e-01,4.846733435988426208e-02,0.000000000000000000e+00
-2.608463848009705544e-01,4.837024584412574768e-02,0.000000000000000000e+00
-2.608222770504653454e-01,4.827319551259279251e-02,0.000000000000000000e+00
-2.607980170287191868e-01,4.817618243396282196e-02,0.000000000000000000e+00
-2.607736047357320786e-01,4.807920847088098526e-02,0.000000000000000000e+00
-2.607490401715040207e-01,4.798227269202470779e-02,0.000000000000000000e+00
-2.607243233360350132e-01,4.788537509739398956e-02,0.000000000000000000e+00
-2.606994546949863434e-01,4.778851661831140518e-02,0.000000000000000000e+00
-2.606744333170354366e-01,4.769169725477695465e-02,0.000000000000000000e+00
-2.606492601335048676e-01,4.759491793811321259e-02,0.000000000000000000e+00
-2.606239351443946362e-01,4.749817773699760437e-02,0.000000000000000000e+00
-2.605984578840434551e-01,4.740147758275270462e-02,0.000000000000000000e+00
-2.605728292837738991e-01,4.730481747537851334e-02,0.000000000000000000e+00
-2.605470484122633934e-01,4.720819834619760513e-02,0.000000000000000000e+00
-2.605211157351732254e-01,4.711161926388740540e-02,0.000000000000000000e+00
-2.604950317181646824e-01,4.701508115977048874e-02,0.000000000000000000e+00
-2.604687958955764771e-01,4.691858403384685516e-02,0.000000000000000000e+00
-2.604424087330698967e-01,4.682212788611650467e-02,0.000000000000000000e+00
-2.604158697649836540e-01,4.672571364790201187e-02,0.000000000000000000e+00
-2.603891799226403236e-01,4.662934131920337677e-02,0.000000000000000000e+00
-2.603623382747173309e-01,4.653301090002059937e-02,0.000000000000000000e+00
-2.603353452868759632e-01,4.643672332167625427e-02,0.000000000000000000e+00
-2.603082014247775078e-01,4.634047765284776688e-02,0.000000000000000000e+00
-2.602809062227606773e-01,4.624427482485771179e-02,0.000000000000000000e+00
-2.602534596808254719e-01,4.614811483770608902e-02,0.000000000000000000e+00
-2.602258627302944660e-01,4.605199862271547318e-02,0.000000000000000000e+00
-2.601981144398450851e-01,4.595592524856328964e-02,0.000000000000000000e+00
-2.601702152751386166e-01,4.585989657789468765e-02,0.000000000000000000e+00
-2.601421652361750603e-01,4.576391074806451797e-02,0.000000000000000000e+00
-2.601139647886157036e-01,4.566796962171792984e-02,0.000000000000000000e+00
-2.600856134667992592e-01,4.557207226753234863e-02,0.000000000000000000e+00
-2.600571112707257271e-01,4.547622054815292358e-02,0.000000000000000000e+00
-2.600284591317176819e-01,4.538041353225708008e-02,0.000000000000000000e+00
-2.599996561184525490e-01,4.528465121984481812e-02,0.000000000000000000e+00
-2.599707026965916157e-01,4.518893454223871231e-02,0.000000000000000000e+00
-2.599415988661348820e-01,4.509326349943876266e-02,0.000000000000000000e+00
-2.599123450927436352e-01,4.499763809144496918e-02,0.000000000000000000e+00
-2.598829413764178753e-01,4.490205831825733185e-02,0.000000000000000000e+00
-2.598533872514963150e-01,4.480652511119842529e-02,0.000000000000000000e+00
-2.598236827179789543e-01,4.471103940159082413e-02,0.000000000000000000e+00
-2.597938287071883678e-01,4.461559932678937912e-02,0.000000000000000000e+00
-2.597638247534632683e-01,4.452020674943923950e-02,0.000000000000000000e+00
-2.597336708568036556e-01,4.442486073821783066e-02,0.000000000000000000e+00
-2.597033674828708172e-01,4.432956315577030182e-02,0.000000000000000000e+00
-2.596729141660034657e-01,4.423431307077407837e-02,0.000000000000000000e+00
-2.596423113718628883e-01,4.413911048322916031e-02,0.000000000000000000e+00
-2.596115591004490852e-01,4.404395632445812225e-02,0.000000000000000000e+00
-2.595806573517620564e-01,4.394885059446096420e-02,0.000000000000000000e+00
-2.595496065914630890e-01,4.385379422456026077e-02,0.000000000000000000e+00
-2.595184063538908958e-01,4.375878628343343735e-02,0.000000000000000000e+00
-2.594870566390454769e-01,4.366382677108049393e-02,0.000000000000000000e+00
-2.594555579125881195e-01,4.356891755014657974e-02,0.000000000000000000e+00
-2.594239101745188236e-01,4.347405768930912018e-02,0.000000000000000000e+00
-2.593921134248375893e-01,4.337924718856811523e-02,0.000000000000000000e+00
-2.593601681292057037e-01,4.328448697924613953e-02,0.000000000000000000e+00
-2.593280738219618797e-01,4.318977706134319305e-02,0.000000000000000000e+00
-2.592958305031061172e-01,4.309511743485927582e-02,0.000000000000000000e+00
-2.592634391039609909e-01,4.300050903111696243e-02,0.000000000000000000e+00
-2.592308986932039261e-01,4.290595185011625290e-02,0.000000000000000000e+00
-2.591982097364962101e-01,4.281144589185714722e-02,0.000000000000000000e+00
-2.591653726994991302e-01,4.271699022501707077e-02,0.000000000000000000e+00
-2.591323871165513992e-01,4.262258764356374741e-02,0.000000000000000000e+00
-2.590992534533143044e-01,4.252823628485202789e-02,0.000000000000000000e+00
-2.590659712441265583e-01,4.243393708020448685e-02,0.000000000000000000e+00
-2.590325414203107357e-01,4.233969096094369888e-02,0.000000000000000000e+00
-2.589989630505442619e-01,4.224549699574708939e-02,0.000000000000000000e+00
-2.589652370661497116e-01,4.215135518461465836e-02,0.000000000000000000e+00
-2.589313634671270847e-01,4.205726739019155502e-02,0.000000000000000000e+00
-2.588973417878150940e-01,4.196323268115520477e-02,0.000000000000000000e+00
-2.588631724938750267e-01,4.186925105750560760e-02,0.000000000000000000e+00
-2.588288560509681702e-01,4.177532438188791275e-02,0.000000000000000000e+00
-2.587943915277719498e-01,4.168145079165697098e-02,0.000000000000000000e+00
-2.587597798556089401e-01,4.158763121813535690e-02,0.000000000000000000e+00
-2.587250210344791412e-01,4.149386659264564514e-02,0.000000000000000000e+00
-2.586901145987212658e-01,4.140015691518783569e-02,0.000000000000000000e+00
-2.586550610139966011e-01,4.130650218576192856e-02,0.000000000000000000e+00
-2.586198607459664345e-01,4.121290240436792374e-02,0.000000000000000000e+00
-2.585845133289694786e-01,4.111935757100582123e-02,0.000000000000000000e+00
-2.585490187630057335e-01,4.102586861699819565e-02,0.000000000000000000e+00
-2.585133775137364864e-01,4.093243554234504700e-02,0.000000000000000000e+00
-2.584775895811617374e-01,4.083905927836894989e-02,0.000000000000000000e+00
-2.584416549652814865e-01,4.074573889374732971e-02,0.000000000000000000e+00
-2.584055741317570210e-01,4.065247438848018646e-02,0.000000000000000000e+00
-2.583693466149270535e-01,4.055926762521266937e-02,0.000000000000000000e+00
-2.583329724147915840e-01,4.046611767262220383e-02,0.000000000000000000e+00
-2.582964524626731873e-01,4.037302453070878983e-02,0.000000000000000000e+00
-2.582597862929105759e-01,4.027998913079500198e-02,0.000000000000000000e+00
-2.582229734398424625e-01,4.018701147288084030e-02,0.000000000000000000e+00
-2.581860153004527092e-01,4.009409248828887939e-02,0.000000000000000000e+00
-2.581489109434187412e-01,4.000123031437397003e-02,0.000000000000000000e+00
-2.581116608344018459e-01,3.990842774510383606e-02,0.000000000000000000e+00
-2.580742645077407360e-01,3.981568291783332825e-02,0.000000000000000000e+00
-2.580367233604192734e-01,3.972299676388502121e-02,0.000000000000000000e+00
-2.579990359954535961e-01,3.963037021458148956e-02,0.000000000000000000e+00
-2.579612033441662788e-01,3.953780326992273331e-02,0.000000000000000000e+00
-2.579232254065573215e-01,3.944529592990875244e-02,0.000000000000000000e+00
-2.578851021826267242e-01,3.935284726321697235e-02,0.000000000000000000e+00
-2.578468341380357742e-01,3.926046006381511688e-02,0.000000000000000000e+00
-2.578084208071231842e-01,3.916813246905803680e-02,0.000000000000000000e+00
-2.577698621898889542e-01,3.907586447894573212e-02,0.000000000000000000e+00
-2.577311587519943714e-01,3.898365795612335205e-02,0.000000000000000000e+00
-2.576923109591007233e-01,3.889151290059089661e-02,0.000000000000000000e+00
-2.576533183455467224e-01,3.879942838102579117e-02,0.000000000000000000e+00
-2.576141809113323689e-01,3.870740439742803574e-02,0.000000000000000000e+00
-2.575748986564576626e-01,3.861544281244277954e-02,0.000000000000000000e+00
-2.575354725122451782e-01,3.852354362607002258e-02,0.000000000000000000e+00
-2.574959020130336285e-01,3.843170590698719025e-02,0.000000000000000000e+00
-2.574561871588230133e-01,3.833993058651685715e-02,0.000000000000000000e+00
-2.574163284152746201e-01,3.824821766465902328e-02,0.000000000000000000e+00
-2.573763253167271614e-01,3.815656714141368866e-02,0.000000000000000000e+00
-2.573361787945032120e-01,3.806497994810342789e-02,0.000000000000000000e+00
-2.572958879172801971e-01,3.797345515340566635e-02,0.000000000000000000e+00
-2.572554536163806915e-01,3.788199461996555328e-02,0.000000000000000000e+00
-2.572148754261434078e-01,3.779059741646051407e-02,0.000000000000000000e+00
-2.571741542778909206e-01,3.769926447421312332e-02,0.000000000000000000e+00
-2.571332892403006554e-01,3.760799579322338104e-02,0.000000000000000000e+00
-2.570922807790338993e-01,3.751679044216871262e-02,0.000000000000000000e+00
-2.570511293597519398e-01,3.742565028369426727e-02,0.000000000000000000e+00
-2.570098349824547768e-01,3.733457438647747040e-02,0.000000000000000000e+00
-2.569683976471424103e-01,3.724356368184089661e-02,0.000000000000000000e+00
-2.569268168881535530e-01,3.715261816978454590e-02,0.000000000000000000e+00
-2.568850936368107796e-01,3.706173878163099289e-02,0.000000000000000000e+00
