q0 (),q1,q2,q3
8.522295320074705360e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.231680655146372372e-01
8.526401643540333364e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.224985647160450553e-01
8.530502707493031744e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.218287416140859891e-01
8.534598509403059641e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.211585966219406396e-01
8.538689046743920263e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.204881301529882265e-01
8.542774316992364225e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.198173426208060333e-01
8.546854317628391762e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.191462344391695183e-01
8.550929046135253841e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.184748060220518706e-01
8.554998499999452166e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.178030577836241211e-01
8.559062676710744721e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.171309901382540319e-01
8.563121573762141336e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.164586035005068743e-01
8.567175188649912565e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.157858982851445395e-01
8.571223518873583025e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.151128749071252066e-01
8.575266561935939169e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.144395337816036751e-01
8.579304315343030396e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.137658753239304765e-01
8.583336776604166829e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.130918999496522082e-01
8.587363943231923757e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.124176080745104223e-01
8.591385812742142747e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.117430001144425145e-01
8.595402382653932749e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.110680764855803915e-01
8.599413650489670102e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.103928376042509152e-01
8.603419613775005192e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.097172838869753475e-01
8.607420270038856902e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.090414157504692394e-01
8.611415616813421492e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.083652336116418757e-01
8.615405651634167050e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.076887378875964973e-01
8.619390372039839043e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.070119289956295239e-01
8.623369775572462537e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.063348073532307758e-01
8.627343859777342194e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.056573733780829194e-01
8.631312622203061169e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.049796274880612446e-01
8.635276060401489984e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.043015701012334429e-01
8.639234171927778760e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.036232016358594965e-01
8.643186954340366102e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.029445225103909012e-01
8.647134405200976870e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.022655331434713322e-01
8.651076522074625519e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.015862339539353121e-01
8.655013302529617203e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.009066253608088770e-01
8.658944744137545557e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.002267077833086883e-01
8.662870844473302689e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.995464816408419773e-01
8.666791601115070298e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.988659473530066002e-01
8.670707011644329665e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.981851053395901507e-01
8.674617073645859433e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.975039560205702371e-01
8.678521784707735609e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.968224998161139827e-01
8.682421142421337112e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.961407371465778038e-01
8.686315144381343556e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.954586684325071877e-01
8.690203788185739686e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.947762940946363597e-01
8.694087071435814273e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.940936145538881719e-01
8.697964991736163443e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.934106302313735481e-01
8.701837546694690673e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.927273415483915953e-01
8.705704733922609018e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.920437489264291031e-01
8.709566551034443327e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.913598527871603228e-01
8.713422995648031355e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.906756535524467999e-01
8.717274065384524873e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.899911516443369308e-01
8.721119757868388556e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.893063474850659622e-01
8.724960070727407757e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.886212414970554918e-01
8.728795001592684066e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.879358341029132462e-01
8.732624548098639750e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.872501257254330254e-01
8.736448707883017750e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.865641167875941475e-01
8.740267478586883909e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.858778077125614492e-01
8.744080857854628075e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.851911989236847855e-01
8.747888843333968545e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.845042908444990304e-01
8.751691432675946514e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.838170838987235212e-01
8.755488623534933845e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.831295785102620588e-01
8.759280413568633072e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.824417751032025747e-01
8.763066800438078507e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.817536741018166868e-01
8.766847781807635132e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.810652759305596438e-01
8.770623355345004146e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.803765810140701586e-01
8.774393518721221863e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.796875897771696873e-01
8.778158269610661923e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.789983026448627612e-01
8.781917605691037521e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.783087200423362662e-01
8.785671524643400288e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.776188423949594419e-01
8.789420024152145849e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.769286701282834384e-01
8.793163101905009382e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.762382036680412045e-01
8.796900755593074495e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.755474434401471551e-01
8.800632982910767677e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.748563898706968378e-01
8.804359781555863851e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.741650433859669334e-01
8.808081149229485263e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.734734044124145891e-01
8.811797083636107031e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.727814733766774746e-01
8.815507582483552707e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.720892507055735043e-01
8.819212643483000935e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.713967368261003377e-01
8.822912264348984346e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.707039321654353237e-01
8.826606442799390662e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.700108371509352234e-01
8.830295176555463810e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.693174522101358770e-01
8.833978463341808363e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.686237777707518704e-01
8.837656300886388427e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.679298142606764799e-01
8.841328686920527646e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.672355621079813393e-01
8.844995619178915858e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.665410217409159954e-01
8.848657095399603545e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.658461935879078530e-01
8.852313113324008498e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.651510780775618414e-01
8.855963670696914702e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.644556756386600815e-01
8.859608765266476782e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.637599867001617748e-01
8.863248394784214446e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.630640116912028703e-01
8.866882557005023591e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.623677510410956204e-01
8.870511249687169641e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.616712051793285809e-01
8.874134470592291990e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.609743745355663336e-01
8.877752217485407327e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.602772595396489308e-01
8.881364488134906310e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.595798606215920068e-01
8.884971280312559117e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.588821782115862224e-01
8.888572591793516553e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.581842127399970988e-01
8.892168420356306724e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.574859646373648503e-01
8.895758763782842804e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.567874343344039967e-01
8.899343619858420817e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.560886222620030850e-01
8.902922986371721858e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.553895288512245787e-01
8.906496861114810981e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.546901545333043582e-01
8.910065241883144971e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.539904997396516095e-01
8.913628126475564573e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.532905649018486582e-01
8.917185512694306704e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.525903504516504694e-01
8.920737398344994462e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.518898568209844258e-01
8.924283781236647117e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.511890844419502167e-01
8.927824659181677891e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.504880337468195051e-01
8.931360029995895067e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.497867051680355388e-01
8.934889891498503101e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.490850991382129842e-01
8.938414241512108172e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.483832160901377595e-01
8.941933077862713741e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.476810564567665907e-01
8.945446398379722774e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.469786206712267895e-01
8.948954200895944400e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.462759091668160871e-01
8.952456483247589469e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.455729223770021341e-01
8.955953243274275000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.448696607354226118e-01
8.959444478819021951e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.441661246758846215e-01
8.962930187728261888e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.434623146323645182e-01
8.966410367851834762e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.427582310390077436e-01
8.969885017042988906e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.420538743301283824e-01
8.973354133158388812e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.413492449402090512e-01
8.976817714058107356e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.406443433039005653e-01
8.980275757605634679e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.399391698560216613e-01
8.983728261667874859e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.392337250315588304e-01
8.987175224115151462e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.385280092656657636e-01
8.990616642821203097e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.378220229936635177e-01
8.994052515663191194e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.371157666510397943e-01
8.997482840521695557e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.364092406734490504e-01
9.000907615280721030e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.357024454967119986e-01
9.004326837827693053e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.349953815568153859e-01
9.007740506053464324e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.342880492899118261e-01
9.011148617852311471e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.335804491323193566e-01
9.014551171121941708e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.328725815205213268e-01
9.017948163763487290e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.321644468911660653e-01
9.021339593681514391e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.314560456810665467e-01
9.024725458784016441e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.307473783272002255e-01
9.028105756982424124e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.300384452667088131e-01
9.031480486191598711e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.293292469368977238e-01
9.034849644329836504e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.286197837752362405e-01
9.038213229318873276e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.279100562193567936e-01
9.041571239083879830e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.272000647070550161e-01
9.044923671553466438e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.264898096762894109e-01
9.048270524659686176e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.257792915651809063e-01
9.051611796338030480e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.250685108120127453e-01
9.054947484527434698e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.243574678552302637e-01
9.058277587170280309e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.236461631334404454e-01
9.061602102212391596e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.229345970854118120e-01
9.064921027603041193e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.222227701500740893e-01
9.068234361294947865e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.215106827665178191e-01
9.071542101244283174e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.207983353739942478e-01
9.074844245410664811e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.200857284119151602e-01
9.078140791757165484e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.193728623198522687e-01
9.081431738250310692e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.186597375375371577e-01
9.084717082860076509e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.179463545048610618e-01
9.087996823559899573e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.172327136618745325e-01
9.091270958326670426e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.165188154487869943e-01
9.094539485140737956e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.158046603059668000e-01
9.097802401985910503e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.150902486739407315e-01
9.101059706849458086e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.143755809933937218e-01
9.104311397722110177e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.136606577051687439e-01
9.107557472598061254e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.129454792502663674e-01
9.110797929474968582e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.122300460698446467e-01
