ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
8.297201366762653810e-03,5.581796259215483259e-03,0.000000000000000000e+00
8.288423269047613673e-03,5.594822581021677982e-03,0.000000000000000000e+00
8.279624720472085822e-03,5.607835098159319465e-03,0.000000000000000000e+00
8.270805742745612407e-03,5.620833778521314682e-03,0.000000000000000000e+00
8.261966357628144908e-03,5.633818590034711700e-03,0.000000000000000000e+00
8.253106586929990357e-03,5.646789500660779476e-03,0.000000000000000000e+00
8.244226452511747155e-03,5.659746478395085052e-03,0.000000000000000000e+00
8.235325976284268643e-03,5.672689491267574220e-03,0.000000000000000000e+00
8.226405180208591975e-03,5.685618507342649584e-03,0.000000000000000000e+00
8.217464086295896489e-03,5.698533494719246889e-03,0.000000000000000000e+00
8.208502716607441255e-03,5.711434421530921755e-03,0.000000000000000000e+00
8.199521093254516502e-03,5.724321255945918202e-03,0.000000000000000000e+00
8.190519238398384638e-03,5.737193966167253648e-03,0.000000000000000000e+00
8.181497174250228210e-03,5.750052520432796105e-03,0.000000000000000000e+00
8.172454923071092656e-03,5.762896887015338775e-03,0.000000000000000000e+00
8.163392507171832527e-03,5.775727034222685047e-03,0.000000000000000000e+00
8.154309948913061185e-03,5.788542930397723961e-03,0.000000000000000000e+00
8.145207270705086613e-03,5.801344543918503932e-03,0.000000000000000000e+00
8.136084495007862849e-03,5.814131843198316017e-03,0.000000000000000000e+00
8.126941644330930997e-03,5.826904796685771111e-03,0.000000000000000000e+00
8.117778741233368928e-03,5.839663372864875406e-03,0.000000000000000000e+00
8.108595808323727089e-03,5.852407540255111056e-03,0.000000000000000000e+00
8.099392868259979936e-03,5.865137267411512506e-03,0.000000000000000000e+00
8.090169943749466949e-03,5.877852522924741085e-03,0.000000000000000000e+00
8.080927057548838860e-03,5.890553275421170874e-03,0.000000000000000000e+00
8.071664232463995198e-03,5.903239493562956360e-03,0.000000000000000000e+00
8.062381491350039189e-03,5.915911146048114834e-03,0.000000000000000000e+00
8.053078857111211838e-03,5.928568201610603591e-03,0.000000000000000000e+00
8.043756352700836415e-03,5.941210629020396254e-03,0.000000000000000000e+00
8.034414001121268148e-03,5.953838397083560836e-03,0.000000000000000000e+00
8.025051825423828306e-03,5.966451474642333469e-03,0.000000000000000000e+00
8.015669848708757358e-03,5.979049830575200800e-03,0.000000000000000000e+00
8.006268094125149060e-03,5.991633433796970248e-03,0.000000000000000000e+00
7.996846584870896668e-03,6.004202253258852408e-03,0.000000000000000000e+00
7.987405344192639173e-03,6.016756257948534768e-03,0.000000000000000000e+00
7.977944395385700577e-03,6.029295416890258913e-03,0.000000000000000000e+00
7.968463761794030917e-03,6.041819699144896846e-03,0.000000000000000000e+00
7.958963466810149018e-03,6.054329073810026454e-03,0.000000000000000000e+00
7.949443533875092185e-03,6.066823510020008699e-03,0.000000000000000000e+00
7.939903986478343348e-03,6.079302976946066549e-03,0.000000000000000000e+00
7.930344848157792892e-03,6.091767443796353501e-03,0.000000000000000000e+00
7.920766142499660600e-03,6.104216879816037715e-03,0.000000000000000000e+00
7.911167893138452284e-03,6.116651254287373135e-03,0.000000000000000000e+00
7.901550123756893862e-03,6.129070536529777555e-03,0.000000000000000000e+00
7.891912858085874116e-03,6.141474695899905474e-03,0.000000000000000000e+00
7.882256119904390915e-03,6.153863701791727897e-03,0.000000000000000000e+00
7.872579933039481823e-03,6.166237523636603456e-03,0.000000000000000000e+00
7.862884321366179000e-03,6.178596130903356472e-03,0.000000000000000000e+00
7.853169308807439811e-03,6.190939493098353286e-03,0.000000000000000000e+00
7.843434919334089581e-03,6.203267579765573379e-03,0.000000000000000000e+00
7.833681176964771287e-03,6.215580360486689174e-03,0.000000000000000000e+00
7.823908105765870966e-03,6.227877804881138020e-03,0.000000000000000000e+00
7.814115729851470876e-03,6.240159882606198527e-03,0.000000000000000000e+00
7.804304073383287049e-03,6.252426563357065155e-03,0.000000000000000000e+00
7.794473160570604235e-03,6.264677816866921940e-03,0.000000000000000000e+00
7.784623015670223863e-03,6.276913612907017957e-03,0.000000000000000000e+00
7.774753662986398119e-03,6.289133921286744512e-03,0.000000000000000000e+00
7.764865126870774438e-03,6.301338711853704533e-03,0.000000000000000000e+00
7.754957431722333920e-03,6.313527954493790631e-03,0.000000000000000000e+00
7.745030601987327144e-03,6.325701619131258828e-03,0.000000000000000000e+00
7.735084662159220394e-03,6.337859675728800546e-03,0.000000000000000000e+00
7.725119636778632337e-03,6.350002094287619803e-03,0.000000000000000000e+00
7.715135550433273315e-03,6.362128844847507805e-03,0.000000000000000000e+00
7.705132427757880285e-03,6.374239897486910604e-03,0.000000000000000000e+00
7.695110293434167387e-03,6.386335222323012359e-03,0.000000000000000000e+00
7.685069172190753944e-03,6.398414789511798657e-03,0.000000000000000000e+00
7.675009088803108961e-03,6.410478569248140648e-03,0.000000000000000000e+00
7.664930068093486065e-03,6.422526531765858360e-03,0.000000000000000000e+00
7.654832134930868864e-03,6.434558647337803965e-03,0.000000000000000000e+00
7.644715314230903294e-03,6.446574886275927702e-03,0.000000000000000000e+00
7.634579630955839503e-03,6.458575218931355069e-03,0.000000000000000000e+00
7.624425110114465935e-03,6.470559615694457950e-03,0.000000000000000000e+00
7.614251776762055550e-03,6.482528046994929204e-03,0.000000000000000000e+00
7.604059656000297304e-03,6.494480483301851188e-03,0.000000000000000000e+00
7.593848772977232833e-03,6.506416895123779895e-03,0.000000000000000000e+00
7.583619152887205277e-03,6.518337253008802193e-03,0.000000000000000000e+00
7.573370820970782950e-03,6.530241527544622566e-03,0.000000000000000000e+00
7.563103802514705570e-03,6.542129689358625565e-03,0.000000000000000000e+00
7.552818122851823537e-03,6.554001709117954731e-03,0.000000000000000000e+00
7.542513807361024211e-03,6.565857557529579391e-03,0.000000000000000000e+00
7.532190881467185940e-03,6.577697205340375317e-03,0.000000000000000000e+00
7.521849370641100867e-03,6.589520623337185440e-03,0.000000000000000000e+00
7.511489300399417680e-03,6.601327782346902255e-03,0.000000000000000000e+00
7.501110696304581771e-03,6.613118653236535471e-03,0.000000000000000000e+00
7.490713583964765838e-03,6.624893206913281402e-03,0.000000000000000000e+00
7.480297989033810914e-03,6.636651414324601893e-03,0.000000000000000000e+00
7.469863937211163041e-03,6.648393246458286776e-03,0.000000000000000000e+00
7.459411454241806488e-03,6.660118674342532796e-03,0.000000000000000000e+00
7.448940565916205639e-03,6.671827669046013001e-03,0.000000000000000000e+00
7.438451298070235598e-03,6.683520201677946998e-03,0.000000000000000000e+00
7.427943676585122348e-03,6.695196243388172076e-03,0.000000000000000000e+00
7.417417727387377695e-03,6.706855765367216934e-03,0.000000000000000000e+00
7.406873476448733347e-03,6.718498738846369334e-03,0.000000000000000000e+00
7.396310949786082806e-03,6.730125135097749824e-03,0.000000000000000000e+00
7.385730173461407637e-03,6.741734925434381999e-03,0.000000000000000000e+00
7.375131173581723695e-03,6.753328081210261888e-03,0.000000000000000000e+00
7.364513976299010001e-03,6.764904573820428209e-03,0.000000000000000000e+00
7.353878607810143686e-03,6.776464374701040433e-03,0.000000000000000000e+00
7.343225094356840149e-03,6.788007455329434295e-03,0.000000000000000000e+00
7.332553462225583664e-03,6.799533787224209397e-03,0.000000000000000000e+00
7.321863737747569267e-03,6.811043341945285587e-03,0.000000000000000000e+00
7.311155947298625564e-03,6.822536091093981889e-03,0.000000000000000000e+00
7.300430117299162684e-03,6.834012006313080687e-03,0.000000000000000000e+00
7.289686274214099426e-03,6.845471059286904053e-03,0.000000000000000000e+00
7.278924444552799938e-03,6.856913221741376199e-03,0.000000000000000000e+00
7.268144654869012136e-03,6.868338465444100670e-03,0.000000000000000000e+00
7.257346931760792243e-03,6.879746762204421925e-03,0.000000000000000000e+00
7.246531301870450144e-03,6.891138083873502539e-03,0.000000000000000000e+00
7.235697791884476530e-03,6.902512402344389980e-03,0.000000000000000000e+00
7.224846428533481316e-03,6.913869689552081671e-03,0.000000000000000000e+00
7.213977238592124246e-03,6.925209917473603045e-03,0.000000000000000000e+00
7.203090248879051583e-03,6.936533058128067399e-03,0.000000000000000000e+00
7.192185486256828450e-03,6.947839083576751347e-03,0.000000000000000000e+00
7.181262977631870312e-03,6.959127965923160748e-03,0.000000000000000000e+00
7.170322749954385726e-03,6.970399677313101824e-03,0.000000000000000000e+00
7.159364830218294812e-03,6.981654189934745347e-03,0.000000000000000000e+00
7.148389245461176343e-03,6.992891476018700363e-03,0.000000000000000000e+00
7.137396022764195755e-03,7.004111507838082715e-03,0.000000000000000000e+00
7.126385189252035755e-03,7.015314257708575758e-03,0.000000000000000000e+00
7.115356772092835611e-03,7.026499697988511026e-03,0.000000000000000000e+00
7.104310798498115684e-03,7.037667801078923736e-03,0.000000000000000000e+00
7.093247295722720190e-03,7.048818539423632595e-03,0.000000000000000000e+00
7.082166291064740868e-03,7.059951885509297906e-03,0.000000000000000000e+00
7.071067811865457131e-03,7.071067811865493560e-03,0.000000000000000000e+00
7.059951885509260609e-03,7.082166291064779032e-03,0.000000000000000000e+00
7.048818539423594431e-03,7.093247295722757487e-03,0.000000000000000000e+00
7.037667801078886440e-03,7.104310798498153848e-03,0.000000000000000000e+00
7.026499697988472862e-03,7.115356772092872040e-03,0.000000000000000000e+00
7.015314257708538462e-03,7.126385189252072185e-03,0.000000000000000000e+00
7.004111507838044551e-03,7.137396022764232184e-03,0.000000000000000000e+00
6.992891476018662199e-03,7.148389245461212772e-03,0.000000000000000000e+00
6.981654189934707183e-03,7.159364830218331241e-03,0.000000000000000000e+00
6.970399677313063660e-03,7.170322749954422155e-03,0.000000000000000000e+00
6.959127965923123452e-03,7.181262977631906741e-03,0.000000000000000000e+00
6.947839083576713183e-03,7.192185486256864879e-03,0.000000000000000000e+00
6.936533058128029235e-03,7.203090248879088012e-03,0.000000000000000000e+00
6.925209917473564881e-03,7.213977238592160675e-03,0.000000000000000000e+00
6.913869689552043507e-03,7.224846428533517745e-03,0.000000000000000000e+00
6.902512402344350949e-03,7.235697791884513827e-03,0.000000000000000000e+00
6.891138083873463507e-03,7.246531301870485706e-03,0.000000000000000000e+00
6.879746762204382894e-03,7.257346931760828672e-03,0.000000000000000000e+00
6.868338465444061638e-03,7.268144654869047698e-03,0.000000000000000000e+00
6.856913221741338903e-03,7.278924444552837235e-03,0.000000000000000000e+00
6.845471059286865022e-03,7.289686274214135855e-03,0.000000000000000000e+00
6.834012006313042523e-03,7.300430117299198246e-03,0.000000000000000000e+00
6.822536091093942857e-03,7.311155947298661126e-03,0.000000000000000000e+00
6.811043341945246556e-03,7.321863737747604829e-03,0.000000000000000000e+00
6.799533787224170366e-03,7.332553462225620960e-03,0.000000000000000000e+00
6.788007455329396131e-03,7.343225094356875711e-03,0.000000000000000000e+00
6.776464374701001402e-03,7.353878607810179248e-03,0.000000000000000000e+00
6.764904573820389178e-03,7.364513976299045563e-03,0.000000000000000000e+00
6.753328081210222857e-03,7.375131173581759257e-03,0.000000000000000000e+00
6.741734925434342968e-03,7.385730173461443199e-03,0.000000000000000000e+00
6.730125135097710792e-03,7.396310949786118367e-03,0.000000000000000000e+00
6.718498738846330302e-03,7.406873476448768909e-03,0.000000000000000000e+00
6.706855765367177903e-03,7.417417727387413257e-03,0.000000000000000000e+00
6.695196243388133045e-03,7.427943676585157910e-03,0.000000000000000000e+00
6.683520201677907099e-03,7.438451298070271160e-03,0.000000000000000000e+00
6.671827669045973103e-03,7.448940565916241201e-03,0.000000000000000000e+00
6.660118674342493765e-03,7.459411454241842050e-03,0.000000000000000000e+00
6.648393246458246010e-03,7.469863937211197735e-03,0.000000000000000000e+00
6.636651414324561127e-03,7.480297989033846476e-03,0.000000000000000000e+00
6.624893206913241503e-03,7.490713583964801400e-03,0.000000000000000000e+00
6.613118653236494705e-03,7.501110696304616465e-03,0.000000000000000000e+00
6.601327782346862356e-03,7.511489300399452375e-03,0.000000000000000000e+00
6.589520623337145541e-03,7.521849370641134694e-03,0.000000000000000000e+00
6.577697205340335418e-03,7.532190881467221502e-03,0.000000000000000000e+00
6.565857557529539493e-03,7.542513807361058906e-03,0.000000000000000000e+00
6.554001709117914833e-03,7.552818122851857364e-03,0.000000000000000000e+00
6.542129689358585666e-03,7.563103802514740265e-03,0.000000000000000000e+00
6.530241527544583535e-03,7.573370820970817645e-03,0.000000000000000000e+00
6.518337253008762294e-03,7.583619152887239971e-03,0.000000000000000000e+00
6.506416895123739996e-03,7.593848772977267528e-03,0.000000000000000000e+00
6.494480483301811290e-03,7.604059656000330264e-03,0.000000000000000000e+00
6.482528046994887570e-03,7.614251776762090244e-03,0.000000000000000000e+00
6.470559615694418051e-03,7.624425110114499762e-03,0.000000000000000000e+00
6.458575218931315171e-03,7.634579630955873331e-03,0.000000000000000000e+00
6.446574886275887803e-03,7.644715314230937989e-03,0.000000000000000000e+00
6.434558647337764066e-03,7.654832134930903559e-03,0.000000000000000000e+00
6.422526531765817594e-03,7.664930068093520760e-03,0.000000000000000000e+00
6.410478569248099015e-03,7.675009088803141921e-03,0.000000000000000000e+00
6.398414789511758759e-03,7.685069172190788639e-03,0.000000000000000000e+00
6.386335222322972460e-03,7.695110293434202081e-03,0.000000000000000000e+00
6.374239897486870705e-03,7.705132427757914113e-03,0.000000000000000000e+00
6.362128844847467907e-03,7.715135550433306275e-03,0.000000000000000000e+00
6.350002094287579904e-03,7.725119636778667032e-03,0.000000000000000000e+00
6.337859675728759780e-03,7.735084662159254221e-03,0.000000000000000000e+00
6.325701619131218062e-03,7.745030601987360971e-03,0.000000000000000000e+00
6.313527954493749865e-03,7.754957431722366880e-03,0.000000000000000000e+00
6.301338711853663767e-03,7.764865126870808265e-03,0.000000000000000000e+00
6.289133921286703746e-03,7.774753662986431078e-03,0.000000000000000000e+00
6.276913612906977191e-03,7.784623015670256822e-03,0.000000000000000000e+00
6.264677816866880307e-03,7.794473160570637195e-03,0.000000000000000000e+00
6.252426563357024389e-03,7.804304073383319142e-03,0.000000000000000000e+00
6.240159882606157761e-03,7.814115729851503836e-03,0.000000000000000000e+00
6.227877804881097254e-03,7.823908105765903925e-03,0.000000000000000000e+00
6.215580360486647540e-03,7.833681176964804246e-03,0.000000000000000000e+00
6.203267579765532613e-03,7.843434919334124275e-03,0.000000000000000000e+00
6.190939493098310785e-03,7.853169308807471036e-03,0.000000000000000000e+00
6.178596130903314838e-03,7.862884321366211959e-03,0.000000000000000000e+00
6.166237523636561822e-03,7.872579933039514782e-03,0.000000000000000000e+00
6.153863701791686264e-03,7.882256119904422140e-03,0.000000000000000000e+00
6.141474695899863841e-03,7.891912858085907076e-03,0.000000000000000000e+00
6.129070536529735921e-03,7.901550123756926822e-03,0.000000000000000000e+00
6.116651254287332369e-03,7.911167893138485244e-03,0.000000000000000000e+00
6.104216879815996082e-03,7.920766142499693560e-03,0.000000000000000000e+00
6.091767443796311000e-03,7.930344848157825852e-03,0.000000000000000000e+00
6.079302976946024048e-03,7.939903986478376308e-03,0.000000000000000000e+00
6.066823510019967933e-03,7.949443533875123410e-03,0.000000000000000000e+00
6.054329073809983953e-03,7.958963466810181978e-03,0.000000000000000000e+00
6.041819699144855213e-03,7.968463761794062142e-03,0.000000000000000000e+00
6.029295416890217280e-03,7.977944395385733536e-03,0.000000000000000000e+00
6.016756257948492267e-03,7.987405344192672133e-03,0.000000000000000000e+00
6.004202253258809907e-03,7.996846584870927893e-03,0.000000000000000000e+00
