accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.314131822940189747e-04,-2.677620535340199601e-03,-9.794420065053586200e+00
1.183737927165275382e-04,7.309969308412655152e-03,-9.803747393791217846e+00
3.705160356687429036e-04,8.152031278852230056e-03,-9.793574265524748412e+00
6.988953974362964450e-03,5.346958809419939673e-03,-9.789851289491959818e+00
-3.517413900793194860e-03,1.058453670307218583e-02,-9.798571960824375537e+00
-3.557183043467728118e-04,-5.761015195305803187e-03,-9.788313260254007275e+00
3.216837631133027519e-03,-4.693826875340512648e-03,-9.793072579707239100e+00
-1.928547411008776566e-03,-1.291550091297303518e-03,-9.796297358820682533e+00
-6.342360952386303513e-03,6.357954809591854356e-03,-9.791006198612024036e+00
-4.567276901313328981e-03,2.647824922912325133e-03,-9.800602857965948544e+00
-1.503203727185923938e-03,3.586845741338953730e-03,-9.797100123449274278e+00
-1.380554306655043355e-03,2.392967163316399651e-03,-9.796060006740450632e+00
6.633319891015833532e-03,4.205926021717340188e-03,-9.806153461325974874e+00
-4.116102757479949380e-04,1.290816478425268771e-03,-9.785502929687964979e+00
8.317523195601582301e-04,-8.469716537354266515e-04,-9.786397262790188734e+00
-1.239806752668402194e-03,3.185135260320859016e-03,-9.794433661302413441e+00
-8.733900582912574933e-04,4.578062687829724531e-03,-9.789123132299799579e+00
-5.662323449092324448e-03,2.190405480008706263e-03,-9.791583846659380086e+00
1.934586563658552633e-03,-2.118450571945150115e-03,-9.787451188212024533e+00
3.721256860749884172e-03,1.193529921739651389e-02,-9.793263088020539797e+00
1.109739184521847839e-02,3.589011571096539007e-03,-9.786282379935498099e+00
-8.439698820735544449e-03,1.127215828514049022e-03,-9.791691071455899120e+00
3.914886271693051104e-03,-5.902497379288437936e-03,-9.787043153820565777e+00
-6.420311901689994098e-03,7.385093759741077901e-03,-9.802829321372685811e+00
1.655783715736950257e-03,1.650337083336342152e-03,-9.793803757927229015e+00
1.498840757415741002e-03,6.418912435274622477e-03,-9.796960757271572007e+00
8.035376490824731877e-03,3.068412025552936465e-03,-9.792636169855859052e+00
7.803555155030675143e-03,-1.498192368499635073e-04,-9.793254533458114253e+00
-2.906082328571346282e-03,7.838603936315823029e-03,-9.790577151986356697e+00
-2.235956923591325696e-03,3.898322634647712059e-03,-9.798320187791292213e+00
1.497922360999353946e-03,2.155915070272895143e-03,-9.799260952199107422e+00
-6.257525733750790055e-03,2.918585240913209970e-03,-9.788135975538743594e+00
2.072270569077906948e-03,8.444202861017675171e-03,-9.793876138098724482e+00
-1.626233373143736978e-03,1.028259983028371929e-03,-9.803238428834017526e+00
-1.069698935654791929e-03,1.968416240236996705e-03,-9.799993073578500358e+00
-4.751914751893584164e-03,1.059377726635073701e-02,-9.790981867831627383e+00
3.236659928337587270e-04,8.475147813442308019e-04,-9.800435473781567097e+00
3.920811882704025066e-03,-3.650875450684805922e-03,-9.799671210589355752e+00
-1.970498823614829330e-03,6.973704426117794536e-03,-9.795353530027309574e+00
3.376223032907325981e-03,-1.232267033906987545e-02,-9.787644569162521790e+00
-1.391424769109671613e-03,6.710936510580292049e-04,-9.777503132589119517e+00
1.940312137488979429e-03,-2.009696659706998716e-04,-9.797703665305064646e+00
1.343937564562559155e-03,7.759842995906174670e-05,-9.785077350575312138e+00
4.503149204941284990e-03,-7.615806240013171802e-05,-9.788290328279579455e+00
1.380430120289799370e-04,1.370293095287399791e-03,-9.799874478741111616e+00
4.496718516186050743e-03,4.770695503859257412e-04,-9.799980683861679864e+00
1.895735956796727793e-04,2.769203261141110935e-03,-9.791397606086860606e+00
-4.048000865663865626e-03,7.825207877755675258e-04,-9.789393086291386936e+00
-4.104183070695476346e-03,1.391524102113911830e-03,-9.813288520302894113e+00
1.217155371810716737e-02,-3.383882778288868631e-03,-9.802853029019223285e+00
-1.343966864922645481e-03,8.864323134800410758e-03,-9.794960408253265527e+00
2.564514328549851330e-03,6.926807197357043137e-03,-9.798251343545940628e+00
-4.517122180451648567e-03,5.936921608897490973e-03,-9.786917429915177991e+00
3.897505218408421450e-03,-2.823762003507297811e-03,-9.798259351132822204e+00
1.485659374896185561e-03,7.496613760663565183e-03,-9.790479834216712973e+00
6.222289064386953873e-03,9.151765032697226077e-03,-9.802682251601883223e+00
3.399649750154825224e-03,5.090916467111818861e-03,-9.792961481386113221e+00
2.406312554965987956e-03,-6.621519684145763234e-04,-9.796818535617976664e+00
5.998980660366786538e-03,-2.188530942773851337e-03,-9.791490130422335625e+00
-6.324049324244269878e-04,7.019277949419511740e-03,-9.787504858437761968e+00
7.564288216663072641e-03,5.389711816499604194e-03,-9.795226122864740148e+00
-8.696750630239715937e-03,4.417214785941438702e-03,-9.785338786461462490e+00
-6.637444725083787439e-03,-9.449555348014291971e-04,-9.789631456165311718e+00
4.388975252845256705e-03,-2.480612874160797662e-03,-9.800551478796517557e+00
2.514375992302242228e-04,1.820238560658079922e-04,-9.802094679989064474e+00
-4.625734655655548352e-03,8.481381954014191940e-03,-9.797772090265532086e+00
1.323050725697879270e-03,-6.845326020556267727e-04,-9.793779110050767400e+00
1.064995115991253065e-02,4.352171560524681522e-03,-9.806442095346724841e+00
4.876100987368548758e-04,6.130915330858811504e-03,-9.795078812628657872e+00
-2.971177311684859539e-03,1.629542562769708972e-03,-9.790440819031566377e+00
5.806489262374770963e-03,9.123000049753698373e-04,-9.792478553851660550e+00
-4.942160722223588355e-03,-5.076680097206742737e-03,-9.802843013739581224e+00
-6.582474610248195343e-03,2.954313785556556514e-03,-9.800417661088777876e+00
-7.476760514907377416e-04,1.305948061803073774e-02,-9.797963544231155453e+00
1.570332771875868581e-03,-1.522839461489991194e-03,-9.796537204916274888e+00
1.458499955234396394e-03,5.976539186057781491e-03,-9.798801984067994297e+00
4.207787500115393702e-03,6.024642535135779631e-03,-9.799190622424355013e+00
-7.890246343690161465e-03,-8.018922349676733258e-03,-9.796133216546042632e+00
9.258546022366288819e-04,2.981523973003708666e-04,-9.792786141518728726e+00
-7.640706606170156751e-04,-3.309259297268296075e-03,-9.795360747479046282e+00
-1.585513239842913308e-03,5.090362465608446949e-03,-9.793969126662009472e+00
-1.361968718486024875e-02,9.668443224003901021e-03,-9.796360203535606104e+00
2.059484416079968971e-03,4.018028680460326851e-03,-9.798945345327082279e+00
-1.539578993809716646e-04,6.250321888963045192e-03,-9.794559126146245021e+00
-2.610554200428673831e-03,7.873628556575961238e-03,-9.797870786665885845e+00
3.055671770113514013e-03,3.138079946249718987e-03,-9.799746256278604406e+00
4.986939262078757262e-03,-1.030507866220829391e-03,-9.789048237517537387e+00
3.929429996797585353e-03,1.127136458918711996e-02,-9.783347142710713484e+00
2.394852698467100829e-03,3.317356180555774796e-03,-9.792656174301638927e+00
8.580665070126576274e-05,7.535624046421907866e-04,-9.789989827097233643e+00
5.531247350444458595e-03,2.118781293421246204e-03,-9.797351690960814707e+00
5.573484567058281484e-04,9.820445084351980825e-03,-9.801848575966401356e+00
-5.104251288306229338e-03,7.240048311782096898e-04,-9.787817999459667462e+00
-2.119630874771964019e-03,-7.652724759986667853e-03,-9.792930913199588971e+00
-5.173364388033593929e-04,-4.818496951014841767e-03,-9.795981306075656647e+00
9.932266349846861908e-03,-4.097657839558652842e-03,-9.792919070267954496e+00
1.035699172442644533e-03,-5.891526654696098778e-03,-9.802484233068328834e+00
-4.987803861559891210e-04,2.547416106997327928e-03,-9.802239775322510340e+00
-1.085406252138581846e-03,3.761114960555994417e-03,-9.794394581481169482e+00
3.823911586688830914e-04,8.593889995421847769e-03,-9.804637243071121944e+00
9.502885557458911258e-04,7.161603110350654722e-03,-9.789457778847570069e+00
1.369507443156381008e-03,5.954550594237588250e-03,-9.801061796135083881e+00
-8.893320160918688879e-04,1.153259652805418891e-03,-9.789314920521389851e+00
-6.321210181890015919e-03,7.919504982443925645e-03,-9.794419319510161870e+00
4.349443456265096597e-03,1.418230517600637623e-03,-9.794414874944800786e+00
-2.108080076562472965e-03,-4.498871941139011114e-04,-9.801263331152165748e+00
6.122741300150830526e-03,1.067676659672500868e-02,-9.793503157931819914e+00
1.104798181375057269e-03,1.302689643207283979e-03,-9.802454986159482075e+00
4.364421581940456383e-04,-1.808926399621665817e-03,-9.787482982032150503e+00
7.262873357394618876e-04,1.443354945588510912e-03,-9.798066967439819308e+00
2.603460827693668093e-03,-1.295523925342677296e-03,-9.791860220479049914e+00
-4.306434081896558588e-03,-2.798353960369480073e-03,-9.803625674506232457e+00
4.962712638708278307e-03,-1.705492801778361661e-03,-9.793125441957858612e+00
-3.901862763204006369e-04,-2.399023071962428331e-03,-9.793953556506624025e+00
3.080910492325115210e-03,-5.074708489721096831e-03,-9.786183081372668013e+00
6.067956450325925205e-03,-1.726350135145367096e-03,-9.794371198016042612e+00
2.823665006785298394e-03,1.049894852659005902e-02,-9.794994430351577464e+00
-1.167946046040476554e-02,3.406658553012377987e-03,-9.799082562145228437e+00
8.769130879660448630e-03,-2.816219756153268486e-03,-9.788976203533083620e+00
-6.770114006738592576e-04,4.450618458165969508e-03,-9.791966132986292592e+00
6.578764328400422273e-03,-3.546084317855205826e-03,-9.791048913045058200e+00
2.064803820747230199e-03,-6.148203928657648698e-03,-9.797930124267795193e+00
2.016296759190649469e-03,-1.911196035141465030e-03,-9.795894426513862996e+00
1.002833398532620816e-02,3.338106569709593709e-03,-9.801645705124279573e+00
9.097101437008661695e-03,-2.703470395233360281e-03,-9.806019273459547492e+00
5.749840284653058922e-03,4.009855736905366258e-03,-9.794912448805506600e+00
-3.948035009191155562e-03,6.950052146123293119e-03,-9.797800115133028953e+00
6.535095652572300330e-03,-6.373397950959766058e-03,-9.795931207409658725e+00
-1.894493621454202900e-03,-7.727154305661735473e-03,-9.792988880518677774e+00
-1.721998075513239300e-03,5.499533559559933570e-04,-9.784998082283962617e+00
5.703795687567525053e-04,-1.001335072497856228e-02,-9.795609434315217356e+00
1.467513282322743459e-03,4.412541114291936017e-03,-9.798061349051604196e+00
7.575625428238820167e-03,2.543034500154116480e-03,-9.797214876095146963e+00
-5.517754837660819844e-05,1.739845248465456172e-03,-9.795546459380760851e+00
1.549635212279371977e-03,-9.709999995035762093e-04,-9.793121313011104334e+00
-2.509374336948515943e-03,4.723869784330758659e-04,-9.793714764012708685e+00
3.901351016402928120e-04,2.250870278137528935e-03,-9.795608101037712956e+00
9.531139405538596732e-03,-2.348848749945287896e-03,-9.796867197490968238e+00
5.933937070189105418e-04,1.708591342435872382e-03,-9.802667484911832929e+00
3.394829134530833337e-03,-1.376696864743080480e-03,-9.791859768694239463e+00
1.610465583121704295e-03,-6.595943912188798400e-03,-9.789563462498122703e+00
-2.013370807940502698e-03,2.823378818796814724e-03,-9.789312135931643510e+00
4.895139673828122380e-03,7.876960537079442893e-04,-9.793136748137275305e+00
-6.086103042972654774e-03,-2.391091163279937017e-03,-9.799185031224942222e+00
5.783948088664190267e-03,-5.494960309609371249e-03,-9.800242415664934370e+00
-2.585154490290362660e-03,-3.144407375001859531e-04,-9.789776272762193088e+00
-1.271008579895194701e-03,7.764381209913117157e-03,-9.802771850933631015e+00
8.542405114129729415e-03,-5.981299935009556576e-03,-9.790736176120351075e+00
-1.085208414688792859e-02,1.450957350936970354e-03,-9.806017837542635007e+00
1.872491347744853095e-03,7.216110205279097078e-04,-9.792869011170218130e+00
-3.762499200072386488e-03,6.184887275386893868e-03,-9.796807870651630168e+00
5.451681572579750428e-04,3.597714097099483088e-03,-9.796913905233765263e+00
5.148923649995664625e-04,-6.187398959811366006e-04,-9.800290493904174838e+00
-3.654467144497467596e-03,-9.603125736189913400e-03,-9.798019431389565881e+00
1.052369660777527707e-02,-1.044216833228809021e-03,-9.792496032220595836e+00
1.665417831686199926e-03,6.310078604424230499e-03,-9.788456221612298336e+00
-2.836088062057503731e-03,1.777348814155710940e-04,-9.796782675840242760e+00
-4.941349767042224270e-03,-1.541396456655264383e-04,-9.794404749311883762e+00
-1.919260501915215442e-03,2.153150214294768071e-03,-9.793090737940975288e+00
-1.146379036660617919e-02,5.776354487272461133e-03,-9.794096077677146184e+00
2.180094080202185213e-03,1.519560890515898747e-03,-9.793406808696749621e+00
3.490866472691419881e-03,3.420768958557834916e-03,-9.797673728224914669e+00
1.268735980365660724e-04,1.691369448487286230e-03,-9.801887995940989029e+00
-4.893858325936684822e-03,-4.744454177685174245e-03,-9.792703188116215429e+00
9.705385373816537804e-04,-4.058208148325371731e-03,-9.783885392224579647e+00
1.113055834178130164e-02,8.123939777848278353e-04,-9.789248141342312692e+00
-7.126917510831108507e-04,3.543200598109434198e-03,-9.799099820102959768e+00
-1.390268608108117306e-03,5.195739360298928279e-03,-9.789672066145950424e+00
-1.623214174668005747e-03,1.013398152579342813e-02,-9.794976371105818203e+00
-7.004934696642334951e-03,8.955699725648592555e-03,-9.793903052798055953e+00
5.319050052491459610e-03,-1.073129178239272874e-03,-9.800602773511743138e+00
6.304649902281949519e-03,1.086359601502348213e-02,-9.797252279324373703e+00
3.286241182308006548e-04,7.554515849891658280e-03,-9.795538805970069873e+00
5.531599481299978062e-04,7.255570795142878872e-03,-9.796314858324983277e+00
-3.302040086919256091e-04,-6.272967913350645935e-03,-9.791728696396896581e+00
-3.307142759745678590e-03,-6.414683719672130933e-03,-9.792070778196009684e+00
-8.451340404189383246e-03,1.217083384521392558e-02,-9.802512236880298602e+00
2.080561903729826519e-04,5.771212533615789966e-03,-9.786679528448589238e+00
-7.715558570689687963e-04,2.312936133487667779e-03,-9.797935421377195198e+00
-1.658519111356460737e-03,-5.529000892696155772e-03,-9.794936640905582692e+00
-2.335695383375566148e-03,-1.395784940247262167e-03,-9.798138774143600571e+00
3.236249401785806952e-03,3.477304283648312809e-03,-9.788467643816774810e+00
-1.131587755318274463e-02,-6.812845709934133714e-03,-9.786886272554024657e+00
8.257832229603530305e-03,6.751756162413355584e-03,-9.791996272703682891e+00
-1.746460373140364987e-04,3.890186723398122125e-03,-9.793098199059604880e+00
-1.374876208092823057e-03,5.918286058228265124e-03,-9.793473368522706224e+00
-9.504556944313867495e-03,5.011918206758407893e-03,-9.798453471241458601e+00
-5.087393284329126165e-04,-2.729876613303134844e-03,-9.788403971455087671e+00
-1.799222369060676395e-03,-7.261364576104769111e-03,-9.793033102394074874e+00
4.623350406525368085e-03,-6.436933615181569465e-03,-9.795842166698822240e+00
2.559270705020963259e-03,5.792618682486947411e-03,-9.792003882322408259e+00
-6.490735685848261077e-03,1.210297863023622120e-02,-9.788916943865414666e+00
-1.996627071174515450e-03,-6.663673327975555300e-04,-9.788915612104721831e+00
-1.534908003536441514e-03,-1.806096655669875472e-03,-9.801723919597854717e+00
-1.842872348863814529e-03,1.240569669945207516e-02,-9.795806559155302295e+00
1.214447290717276867e-03,1.905371858600997913e-03,-9.795776726578472093e+00
-1.839866447162519583e-03,2.953360570312388821e-03,-9.786105084121865971e+00
2.493170733574807084e-03,-1.518222986231190959e-04,-9.795746519890576209e+00
-9.513786488491580290e-03,1.776480069040938534e-03,-9.798746185594740865e+00
3.250954911183218630e-03,4.821208990217213785e-04,-9.791046860618354941e+00
-2.441365403418921561e-03,5.855787231990860868e-03,-9.789788476238349801e+00
1.050370409777720213e-02,-4.461248320003622682e-03,-9.793221065402322623e+00
-3.584248632364331420e-03,1.204292768357845961e-02,-9.803055260274849303e+00
6.983539901434265590e-05,1.663426875650722038e-03,-9.790680066858961084e+00
-7.448038056038654544e-04,-3.657226124864664581e-04,-9.804841677558727042e+00
4.647836777641359642e-05,2.169065568125484126e-03,-9.795716425091457680e+00
1.049894004615949290e-02,8.215971145252510188e-04,-9.795603037673645375e+00
-3.299370275990483542e-04,3.342236929504663508e-03,-9.791612035371036526e+00
-3.704036246256048933e-03,2.875012475789221096e-03,-9.790952964985603302e+00
3.101531131657806438e-03,-6.194077834981604348e-04,-9.791310566029338247e+00
3.755339671766454428e-03,9.672827456197536289e-04,-9.802083490445310687e+00
-5.000415255734542291e-03,-1.675440876201955871e-03,-9.794920354312118604e+00
3.919678973390423177e-03,1.849313114433661764e-03,-9.791327177906962831e+00
3.506376989424618475e-03,-9.588559963814276624e-04,-9.792354500914266069e+00
-8.095259962868894257e-04,-2.470555132674805317e-03,-9.799765041812506183e+00
9.604127312794743729e-03,1.141567211855684834e-02,-9.796109745111165168e+00
-4.060929031550839104e-04,5.629287987726022680e-03,-9.797014677231599578e+00
3.156856462676934944e-03,1.070299898944629055e-02,-9.800664955298723058e+00
-1.539144117251559909e-03,3.710278947348028163e-03,-9.798405348219976219e+00
5.049224667278830875e-03,2.618644993835234427e-03,-9.788502944743070699e+00
-2.641101700624156647e-03,-6.634489831474651642e-03,-9.788450054532285449e+00
-2.721814330326822670e-03,-1.195680599567203184e-02,-9.805326162138852553e+00
2.625970091173480698e-03,1.022483646907106081e-02,-9.798163972040020653e+00
8.871737732036649379e-03,4.209887459397974353e-03,-9.787730085102174016e+00
-1.461606948355762469e-03,-1.535633304070850320e-03,-9.792039075972006401e+00
2.383989999610805087e-04,-7.162580258053240223e-03,-9.790790589222284623e+00
1.470111474973862138e-02,-4.757738829089523669e-03,-9.790539222266051667e+00
6.257618411531371211e-05,6.362828249247772655e-03,-9.792444902474699120e+00
-2.767339509673183168e-03,-2.310683225364335274e-03,-9.793809155080531070e+00
-2.628422442627833741e-03,4.156731773159032771e-03,-9.794938312614544174e+00
1.097579392348893568e-02,3.621491246179871747e-03,-9.788108132538253514e+00
5.248640317595870339e-03,-8.014916648523171330e-03,-9.786776423468944941e+00
6.896768968418328337e-03,2.723088494671570443e-03,-9.789954750222989333e+00
1.251217860321307898e-03,2.287711226270726979e-03,-9.795948641116046574e+00
9.514766439964700978e-03,2.907938579477615734e-04,-9.793374809592085839e+00
-9.410701339553956182e-04,6.098919399773213403e-04,-9.801050294555661679e+00
-4.201209406790865769e-03,-1.751975285888814375e-03,-9.791852061466096657e+00
1.699462148389213135e-03,-3.370989655173116731e-03,-9.793657459424379041e+00
-3.807172553200915792e-03,2.989522975327190205e-03,-9.799178736632308429e+00
-5.289859666680486912e-03,1.204691022846175394e-03,-9.795870474153668184e+00
3.936506628010894037e-04,-3.912670933780547713e-03,-9.796206449050229637e+00
-6.273580951632391767e-03,-5.315933149268860410e-03,-9.797469391882010825e+00
-6.205755083356467861e-03,6.696542030223716531e-03,-9.790804069141881172e+00
-3.031819641427427065e-03,-2.662087128532160656e-03,-9.794810025717563207e+00
-2.376362202294859168e-03,5.787060187085772342e-03,-9.793046547335231722e+00
-2.176791380628098453e-03,-2.008762300677035661e-03,-9.793256673246824917e+00
3.847811525576220158e-03,6.852867566277962355e-03,-9.796900347508239904e+00
-6.054666255054062286e-03,-2.795334206322367190e-03,-9.787433949728365334e+00
-2.657146482780429336e-03,9.446202085820634350e-03,-9.795267586911458935e+00
-5.210912810718585850e-03,-8.824645201574421970e-04,-9.808580377616834767e+00
5.522706834360781476e-03,2.274252448378849718e-03,-9.799579919054046684e+00
4.500948905182354911e-04,3.514800088225890351e-03,-9.793493023971493017e+00
-3.215631059154749828e-04,1.035193196178536140e-02,-9.785942993752748009e+00
-2.200549596458199666e-04,9.529872392543813422e-03,-9.792961542575797651e+00
4.593534566056565148e-04,1.079674155988037025e-03,-9.792637288283732033e+00
-5.473250036923209966e-03,9.710466526785546670e-03,-9.794221562096723233e+00
-3.237471825196813237e-04,-4.414599346309926002e-03,-9.801104779811112166e+00
-4.253100715110166505e-03,-2.717243973917523280e-03,-9.795815464790800675e+00
-6.447797080709747816e-03,-1.852585697548236312e-03,-9.796168390270524995e+00
2.901495615994222673e-03,-3.224974880531598399e-03,-9.807732182017836919e+00
-2.074351584344761700e-03,8.879243106361058187e-04,-9.803275708173140757e+00
-3.023482934749721282e-03,5.980219962422495157e-03,-9.789608253003374116e+00
-2.324145126125575379e-03,1.491516533401722813e-02,-9.803406423091583832e+00
2.349846332667399756e-03,5.331750401630065694e-03,-9.796028735670315513e+00
-6.912238290632011749e-03,5.176174763130108117e-03,-9.799765326480132543e+00
-2.991061863813210134e-04,1.654348159178885280e-03,-9.797021321957195994e+00
-2.553403680913399545e-03,3.970472380400279916e-03,-9.790875790560583880e+00
3.644670354721795368e-03,-1.727134276525241251e-03,-9.796765625467832805e+00
3.015968705724474466e-03,5.943011076795563612e-03,-9.793170057753140867e+00
1.044122608989391833e-02,5.875054393014872162e-04,-9.806235213717931387e+00
-3.905211336055776535e-03,2.308101897180953998e-03,-9.795848720500702100e+00
-8.839202698764901407e-04,-9.940545072529439335e-03,-9.803043556052273289e+00
8.862707906755313246e-04,4.374756281149754997e-03,-9.797790983050905567e+00
1.212703819731600829e-03,-1.033434995517719217e-02,-9.797254693621640698e+00
-9.753808183607349039e-03,5.989535837396552966e-04,-9.785754939270816521e+00
3.100456239702018349e-03,5.868830141407025205e-03,-9.795284031723033635e+00
1.045952899078951039e-02,-5.340237247735768814e-03,-9.792538071360246121e+00
1.425005814571223212e-03,2.481274770758611341e-04,-9.793219035071526690e+00
2.127523805847811745e-03,-8.216208379018093838e-03,-9.795661446739108769e+00
-3.835000777339799601e-03,-7.055903078512157367e-04,-9.798332055084786774e+00
-3.122565422129369977e-03,-2.198353453340774755e-03,-9.792754270661413685e+00
1.297843664563067510e-02,1.865698164570699352e-03,-9.789178736860037588e+00
-5.050521669977321325e-04,1.264754202089151715e-03,-9.797030737140874024e+00
-5.791271464781868987e-03,4.850023280549154402e-03,-9.805458112401536752e+00
-3.500830821632913096e-03,-3.198949880494125070e-03,-9.792713297626804092e+00
-1.073376519390929588e-02,-5.861771172149948805e-03,-9.789070243862610710e+00
6.863643866944850978e-04,-1.384646800947583007e-03,-9.790721939225010217e+00
1.802087056323180671e-03,3.965803487756608056e-04,-9.798843622648188756e+00
-1.885208147517939250e-03,3.268976297700016374e-03,-9.776333285798832762e+00
-2.928986910688690000e-03,-3.112321030991042556e-03,-9.799922135741551799e+00
4.450221981294147366e-03,2.395582449978394222e-03,-9.791946989443673033e+00
-1.332383703635378397e-04,-9.491156701448377839e-04,-9.792752469921609304e+00
-4.280590272890012586e-03,6.163150204988249517e-05,-9.804819829487501082e+00
3.142319098732360150e-03,3.433830732250142594e-03,-9.788204567368333997e+00
-2.161591680961759236e-03,-1.121940727728628837e-02,-9.793511267662076136e+00
9.373355001681537169e-04,5.891154780884771784e-03,-9.796687215160050144e+00
-4.114966061170411901e-03,4.735935285626585028e-03,-9.796933730419620900e+00
7.015195986424143867e-03,8.230945999642937799e-03,-9.786126447534149619e+00
6.434529915239046256e-04,-2.176746938100861117e-03,-9.803259084061757278e+00
2.484300998525390894e-03,6.347988409852164948e-03,-9.794605763552043598e+00
-1.648334409267751630e-03,6.189065873680944969e-03,-9.800344312021843862e+00
-6.969359887085265111e-03,4.156978568886170351e-03,-9.792189267662694263e+00
-7.451718433600515923e-04,1.071625955442126986e-03,-9.793993345599149691e+00
-3.332597532824457375e-03,4.355288586032129636e-03,-9.796608386044564298e+00
-7.414662936274539267e-04,1.113847364178115022e-02,-9.797393753680633921e+00
2.057398603748218299e-03,-1.167202504635963438e-03,-9.790013902644101762e+00
-1.976136881619848821e-04,-4.047195288797562213e-03,-9.789791802652308306e+00
6.696244476932486193e-03,-9.967766207706874569e-04,-9.788417189191443768e+00
-3.498400069201692154e-03,8.057891747696223914e-04,-9.795800228232245388e+00
9.084740202595785637e-04,-3.485508980711695889e-03,-9.790064543465161861e+00
4.369623543927544061e-03,-1.056858586900203930e-03,-9.793335796160468121e+00
-2.546101960109813534e-03,3.019160017312211026e-03,-9.788448762673176873e+00
-4.716412503824022120e-03,1.739903201181873874e-02,-9.796634169069010412e+00
-1.156171917595857261e-03,1.423257394964399895e-02,-9.798362700634012157e+00
4.223079756958491790e-03,9.821725038509742170e-03,-9.796803448645393431e+00
3.112544360195139415e-03,1.115380421972813046e-03,-9.790043280278327487e+00
-7.753176739006567390e-03,-3.123987513755250092e-03,-9.790134521219165720e+00
1.612655078751419396e-03,-6.533528493165220719e-03,-9.791203406837947654e+00
2.920272328884433374e-03,3.533841895229052586e-03,-9.796291932677945624e+00
-1.695963047461812459e-03,2.988843726682414471e-03,-9.789727821390059148e+00
-5.039161197312177565e-04,4.239317797304447549e-03,-9.794937029637596382e+00
-3.463099024221143619e-03,4.770224699302687797e-03,-9.795694247899298546e+00
8.410469707490798863e-03,1.093629750857638260e-03,-9.797812237077646813e+00
3.116598009937614905e-03,2.447695802587648850e-03,-9.801672676907287496e+00
8.494573176764157185e-03,-3.816386367860060726e-03,-9.796456863048614849e+00
-4.788351760746293803e-03,7.100129444647384179e-03,-9.798659332811530120e+00
-6.998709636360339083e-03,-3.829504429706235939e-03,-9.806333914987499512e+00
3.698652586827667812e-03,4.218919304565384859e-03,-9.797118530120483726e+00
7.021595522448208226e-03,5.399762354206831191e-03,-9.788179340949692886e+00
1.178462939620677531e-02,4.357879055751572028e-03,-9.796521930916956222e+00
6.477404660845534519e-03,-4.455371062969050618e-04,-9.794592530756101922e+00
1.025541965988880852e-02,1.951473591817897649e-03,-9.808259973497037265e+00
4.927583073170641557e-03,-7.990925156112877684e-04,-9.798431217416160521e+00
2.492687825965256201e-03,-4.828806759064614706e-03,-9.796864476615803952e+00
-1.367196024919182813e-03,-4.818692836322484643e-03,-9.796738830194973602e+00
-3.044406498395932966e-03,-2.448410953720239324e-03,-9.791979875625818508e+00
-5.688596813130291155e-03,-4.015461864072610888e-03,-9.791188687453260542e+00
3.409793978218002199e-03,9.746328434918187251e-04,-9.791000549449304202e+00
7.997624936743191748e-03,2.938412865799483811e-03,-9.799175118653463912e+00
1.860080703532241862e-03,-8.114041368643732949e-04,-9.798716394077942482e+00
4.160936993831797735e-03,-3.803156339640535559e-03,-9.798494911903356197e+00
4.405029322335662044e-03,-7.339802703443523355e-04,-9.808684787713428221e+00
5.023465865655570191e-03,5.855141321832379661e-03,-9.791079845806983428e+00
-4.766504483578844686e-04,3.217768568694978452e-03,-9.795041303457979964e+00
8.884480966015609674e-03,4.835345412162158144e-03,-9.789931708727127813e+00
-2.494821683955358426e-03,5.366881627005480951e-03,-9.786792841725228342e+00
3.376271026021527920e-05,-9.515327697499265016e-04,-9.798415753957941732e+00
-1.685984918574583548e-03,-5.704978675345803024e-03,-9.795040985044256132e+00
-4.772865975706669373e-03,-4.455913004530195377e-03,-9.800291987980367381e+00
4.324150670623985726e-03,3.410413290966075178e-03,-9.795259005386933282e+00
1.307970947172874734e-03,7.014787568969563930e-03,-9.798209563278510004e+00
1.905966167635145389e-03,8.862477620424748584e-03,-9.805732827506909999e+00
7.900113670289707693e-03,5.446987469074143599e-03,-9.794000513643286610e+00
-3.530751423112150726e-03,4.536851152568363056e-03,-9.801032244711498365e+00
-3.705176653380948433e-03,1.171437246667181905e-03,-9.803592812021680203e+00
6.036297091769391061e-03,3.284816216173457471e-04,-9.797481596980727403e+00
5.222935512439616512e-03,-2.462798937486833373e-03,-9.794935811354150701e+00
-5.629743959495586703e-03,-4.065396683395972391e-03,-9.790388595745692868e+00
-2.708612540003326775e-03,1.669751446782434534e-02,-9.793471006368793752e+00
2.220061038351692380e-04,8.266668438085371384e-03,-9.793997921065766832e+00
-9.368166909118347263e-03,1.216573813136963278e-02,-9.794144384878356036e+00
-2.915990950667525093e-04,-9.552075312474093624e-05,-9.804072792248765822e+00
5.320909242041454990e-03,5.259266093711718361e-03,-9.796602985376074102e+00
7.876678896026265142e-03,-9.272827733384015822e-03,-9.795618466524237178e+00
7.919695047775060850e-03,-4.215367651757659373e-03,-9.790174810854690435e+00
-4.445164685461446864e-03,-1.393477784535356772e-03,-9.782863568717532488e+00
5.906359753401976137e-03,8.483876076284105339e-03,-9.798176912129813232e+00
-5.452998360881720040e-03,4.237184187747773667e-03,-9.797478155589253390e+00
5.590402482856937118e-03,2.579181222838131463e-03,-9.800859892325508582e+00
