ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
-9.027000000001122260e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.018000000001123340e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.009000000001124420e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.000000000001124079e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.991000000001125159e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.982000000001126239e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.973000000001125898e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.964000000001126978e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.955000000001128058e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.946000000001127717e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.937000000001128797e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.928000000001128456e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.919000000001129536e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.910000000001130616e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.901000000001130275e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.892000000001131355e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.883000000001132435e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.874000000001132094e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.865000000001133174e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.856000000001134254e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.847000000001133913e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.838000000001134993e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.829000000001134651e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.820000000001135732e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.811000000001136812e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.802000000001136470e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.793000000001137550e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.784000000001138631e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.775000000001138289e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.766000000001139369e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.757000000001139028e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.748000000001140108e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.739000000001141188e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.730000000001140847e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.721000000001141927e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.712000000001143007e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.703000000001142666e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.694000000001143746e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.685000000001144826e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.676000000001144485e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.667000000001145565e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.658000000001145224e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.649000000001146304e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.640000000001147384e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.631000000001147043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.622000000001148123e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.613000000001149203e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.604000000001148862e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.595000000001149942e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.586000000001151022e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.577000000001150681e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.568000000001151761e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.559000000001151420e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.550000000001152500e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.541000000001153580e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.532000000001153239e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.523000000001154319e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.514000000001155399e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.505000000001155058e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.496000000001156138e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.487000000001157218e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.478000000001156877e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.469000000001157957e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.460000000001157616e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.451000000001158696e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.442000000001159776e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.433000000001159435e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.424000000001160515e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.415000000001161595e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.406000000001161254e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.397000000001162334e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.388000000001161993e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.379000000001163073e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.370000000001164153e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.361000000001163812e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.352000000001164892e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.343000000001165972e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.334000000001165631e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.325000000001166711e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.316000000001167791e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.307000000001167450e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.298000000001168530e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.289000000001168189e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.280000000001169269e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.271000000001170349e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.262000000001170008e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.253000000001171088e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.244000000001172168e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.235000000001171827e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.226000000001172907e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.217000000001173987e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.208000000001173646e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.199000000001174726e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.190000000001174385e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.181000000001175465e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.172000000001176545e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.163000000001176204e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.154000000001177284e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.145000000001178364e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.136000000001178023e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.127000000001179103e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.118000000001178762e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.109000000001179842e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.100000000001180922e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.091000000001180581e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.082000000001181661e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.073000000001182741e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.064000000001182400e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.055000000001183480e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.046000000001184560e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.037000000001184219e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.028000000001185299e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.019000000001184958e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.010000000001186038e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.001000000001187118e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.992000000001186777e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.983000000001187857e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.974000000001188937e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.965000000001188596e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.956000000001189676e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.947000000001190756e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.938000000001190415e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.929000000001191495e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.920000000001191154e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.911000000001192234e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.902000000001193314e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.893000000001192973e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.884000000001194053e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.875000000001195133e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.866000000001194792e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.857000000001195872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.848000000001196952e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.839000000001196611e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.830000000001197691e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.821000000001197350e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.812000000001198430e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.803000000001199510e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.794000000001199169e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.785000000001200249e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.776000000001201329e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.767000000001200988e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.758000000001202068e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.749000000001201727e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.740000000001202807e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.731000000001203887e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.722000000001203546e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.713000000001204626e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.704000000001205706e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.695000000001205365e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.686000000001206445e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.677000000001207525e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.668000000001207184e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.659000000001208264e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.650000000001207923e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.641000000001209003e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.632000000001210083e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.623000000001209742e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.614000000001210822e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.605000000001211902e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.596000000001211561e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.587000000001212641e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.578000000001213721e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.569000000001213380e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.560000000001214460e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.551000000001214119e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.542000000001215199e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.533000000001216279e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.524000000001215938e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.515000000001217018e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.506000000001218098e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.497000000001217757e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.488000000001218837e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.479000000001219917e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.470000000001219576e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.461000000001220656e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.452000000001220315e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.443000000001221395e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.434000000001222475e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.425000000001222134e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.416000000001223214e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.407000000001224294e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.398000000001223952e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.389000000001225033e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.380000000001224691e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.371000000001225771e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.362000000001226852e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.353000000001226510e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.344000000001227590e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.335000000001228670e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.326000000001228329e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.317000000001229409e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.308000000001230489e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.299000000001230148e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.290000000001231228e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.281000000001230887e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.272000000001231967e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.263000000001233047e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.254000000001232706e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.245000000001233786e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.236000000001234866e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.227000000001234525e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.218000000001235605e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.209000000001236685e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.200000000001236344e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.191000000001237424e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.182000000001237083e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.173000000001238163e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.164000000001239243e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.155000000001238902e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.146000000001239982e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.137000000001241062e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.128000000001240721e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.119000000001241801e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.110000000001241460e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.101000000001242540e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.092000000001243620e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.083000000001243279e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.074000000001244359e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.065000000001245439e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.056000000001245098e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.047000000001246178e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.038000000001247258e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.029000000001246917e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.020000000001247997e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.011000000001247656e+01,0.000000000000000000e+00,0.000000000000000000e+00
-7.002000000001248736e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.993000000001249816e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.984000000001249475e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.975000000001250555e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.966000000001251635e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.957000000001251294e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.948000000001252374e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.939000000001253454e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.930000000001253113e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.921000000001254193e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.912000000001253852e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.903000000001254932e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.894000000001256012e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.885000000001255671e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.876000000001256751e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.867000000001257831e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.858000000001257490e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.849000000001258570e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.840000000001259650e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.831000000001259309e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.822000000001260389e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.813000000001260048e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.804000000001261128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.795000000001262208e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.786000000001261867e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.777000000001262947e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.768000000001264027e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.759000000001263686e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.750000000001264766e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.741000000001264425e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.732000000001265505e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.723000000001266585e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.714000000001266244e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.705000000001267324e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.696000000001268404e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.687000000001268063e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.678000000001269143e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.669000000001270223e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.660000000001269882e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.651000000001270962e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.642000000001270621e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.633000000001271701e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.624000000001272781e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.615000000001272440e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.606000000001273520e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.597000000001274600e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.588000000001274259e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.579000000001275339e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.570000000001276419e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.561000000001276078e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.552000000001277158e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.543000000001276817e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.534000000001277897e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.525000000001278977e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.516000000001278636e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.507000000001279716e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.498000000001280796e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.489000000001280455e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.480000000001281535e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.471000000001282615e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.462000000001282274e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.453000000001283354e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.444000000001283013e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.435000000001284093e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.426000000001285173e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.417000000001284832e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.408000000001285912e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.399000000001286281e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.390000000001286651e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.381000000001287731e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.372000000001288100e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.363000000001288470e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.354000000001288839e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.345000000001289919e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.336000000001290289e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.327000000001290658e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.318000000001291738e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.309000000001292108e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.300000000001292477e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.291000000001292847e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.282000000001293927e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.273000000001294296e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.264000000001294666e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.255000000001295035e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.246000000001296115e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.237000000001296485e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.228000000001296854e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.219000000001297934e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.210000000001298304e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.201000000001298673e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.192000000001299043e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.183000000001300123e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.174000000001300492e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.165000000001300862e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.156000000001301231e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.147000000001302311e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.138000000001302681e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.129000000001303050e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.120000000001303420e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.111000000001304500e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.102000000001304869e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.093000000001305239e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.084000000001306319e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.075000000001306688e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.066000000001307058e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.057000000001307427e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.048000000001308507e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.039000000001308877e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.030000000001309246e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.021000000001309616e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.012000000001310696e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.003000000001311065e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.994000000001311435e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.985000000001311804e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.976000000001312884e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.967000000001313254e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.958000000001313623e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.949000000001314703e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.940000000001315072e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.931000000001315442e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.922000000001315811e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.913000000001316891e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.904000000001317261e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.895000000001317630e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.886000000001318000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.877000000001319080e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.868000000001319449e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.859000000001319819e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.850000000001320188e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.841000000001321268e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.832000000001321638e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.823000000001322007e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.814000000001323087e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.805000000001323457e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.796000000001323826e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.787000000001324196e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.778000000001325276e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.769000000001325645e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.760000000001326015e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.751000000001326384e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.742000000001327464e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.733000000001327834e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.724000000001328203e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.715000000001329283e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.706000000001329653e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.697000000001330022e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.688000000001330392e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.679000000001331472e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.670000000001331841e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.661000000001332211e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.652000000001332580e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.643000000001333660e+01,0.000000000000000000e+00,0.000000000000000000e+00
