gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
6.263042150990812866e-04,6.137666837289875409e-03,-5.553008556164289004e-03
-1.168563140565157454e-03,5.359550779894056705e-03,-9.961322694425745958e-03
-2.366269273279493057e-03,-1.530342925812267288e-02,-1.999854615741177791e-03
1.250015122745870534e-04,-3.606830634196641489e-03,-1.069849786195522200e-02
7.300505741654343510e-03,-6.436444337277166632e-03,1.748996893153870039e-04
-3.890975241455409996e-03,7.266628659089974240e-03,-3.584753184352092604e-03
1.754853098013343243e-02,-8.507794888014176896e-03,2.031277061305169552e-04
6.105628288562322571e-03,-5.391457990895221451e-03,8.602809977114038442e-03
2.037025827923529247e-03,4.750062024080965728e-03,2.490686370127526486e-03
6.662464921889975702e-03,1.095796082638503255e-02,1.290901945218142152e-02
3.213269052833181774e-03,8.493559162534936383e-03,1.421170293904792459e-03
1.298771385852939657e-02,1.973225243526597651e-03,9.838204980042168646e-03
-5.420015768839498392e-03,5.951717118001187629e-04,5.600900906055972239e-03
9.019137081135648534e-03,2.695274803878423137e-03,6.754141905308399391e-03
6.657785301717738732e-03,-1.329364601035831241e-02,1.098279014031430280e-02
1.283066103263563913e-02,-6.793152702453167033e-03,8.957438054972314753e-03
-1.986626063986167510e-03,-3.521292466638847440e-03,-1.427828876191724987e-02
-1.162991804273676502e-02,1.112525380129612308e-03,-3.206576615454102656e-03
-2.482510501345253345e-03,1.388814615560527398e-03,-1.187577473452358688e-03
-7.957906917001255579e-04,-8.476787606212435669e-03,-9.608687781584579479e-03
-4.978965660210468019e-03,7.261389418269259544e-03,3.226159047198835263e-03
-1.224091410921816780e-02,9.156310838065818969e-03,3.988519586849847628e-03
-1.251094697089454380e-02,-1.510264867951227911e-03,-9.717888544640290380e-03
3.826718606717835480e-03,1.561869779987266199e-03,9.587440675007555084e-04
6.587028584753655200e-03,-6.933855570599594537e-03,3.488671559853228927e-03
-4.171792940711516184e-03,2.746355972629301555e-03,4.321229799627700208e-03
-3.750721864946835772e-03,9.037706547326511755e-03,2.378432738201962868e-03
6.306880482751869247e-04,-1.265972836317066225e-02,-6.538895662329153625e-03
3.851171869034995029e-03,-8.657068289284310450e-03,-1.445283403055686901e-02
9.912518477273027026e-04,-3.376327553301430862e-03,-5.490675197929490055e-04
-3.814563416964054411e-03,-7.679790220024970172e-03,-6.197050602186177613e-03
1.098385848296750539e-02,-5.532982133622060122e-03,-9.074607823286829494e-03
1.349559552486217649e-04,8.851157961651475586e-03,-7.837411023250256611e-03
-9.090580071172690152e-03,5.142927507574642952e-04,-5.966287716227296027e-03
1.811067719402850371e-02,-1.767734980561451886e-03,4.757462718760371162e-03
6.248713525205959810e-03,-3.106925716643406041e-03,6.257810366523492915e-03
-7.590507601430917899e-03,1.234851200996399043e-02,1.150975891205414242e-02
1.078026870563754402e-02,1.233262791799453507e-02,-6.812772409829884364e-03
-1.753042593429288577e-03,3.690161350166715898e-03,-6.994683585481547812e-04
-2.061615577402180211e-02,-4.662308651404176683e-03,8.266223568180196962e-03
-5.528200468458143411e-03,1.222471339426763753e-03,-7.974778270727352070e-03
-5.009138318778668178e-03,-7.094338969421546022e-03,-1.228872500820649832e-02
-4.279211289354121171e-03,-1.295988662967835665e-02,2.534823660268356767e-03
-8.691719713018004542e-04,-3.027319655581668482e-03,5.542310473143812269e-03
-9.955477583744904314e-04,-1.522835252105668533e-03,7.788786117634428040e-03
5.641238301524827484e-03,-3.547941784394258950e-03,7.608977496577385390e-03
-3.186797176242220364e-03,-6.452352824719246628e-03,4.341846933507110921e-03
2.120202098424032230e-03,-3.650668063375472113e-03,-1.418291370997411434e-02
-1.074565111045313291e-02,-5.335606376379208732e-03,6.399012675738976856e-03
-1.304694145008048270e-02,-1.194407104406377575e-02,1.146368141312612866e-02
-2.667636943756391751e-03,-2.573417388700567111e-03,2.366193725359133811e-03
6.712176010693142805e-03,-6.696412978866506842e-04,-7.358238567463659847e-03
1.403401806579640673e-04,-3.675235938108983185e-04,-2.424762266900866090e-02
-5.377074701000782511e-03,-2.196701345317969654e-03,7.612703082430746001e-04
1.180660215100497179e-02,-2.410742489821531432e-03,2.926925305250682296e-03
-2.614207285114694777e-03,4.022868989052341519e-03,-4.721897158509369766e-03
3.705716209849820638e-03,-8.283142238058611301e-03,-2.153593183134175880e-03
-1.139787795081837092e-02,7.942557524868523473e-04,-9.712926222497983778e-03
1.833996591114312076e-03,-7.304306096305680437e-04,-5.463032615627273596e-03
-3.644147997810737497e-04,-3.746456267647418122e-03,-1.067210646656984764e-02
-5.345692207081108316e-03,1.149645939227109635e-02,-7.132665810605473859e-04
4.455848227418591871e-03,9.360461588462366117e-03,-1.285923410916943975e-02
1.219573856608364634e-02,1.419822016586169341e-02,7.479141979354161267e-04
-2.051564668310598694e-02,-6.815992962661786975e-03,9.858298270481463330e-03
1.638070324171804135e-02,6.052206721157569937e-04,-1.680831681195920496e-02
-5.994521785409235963e-03,-4.157948296390763347e-03,1.425355201241101759e-02
-1.107131449853313541e-02,-7.446778561885154975e-03,2.245512763921710814e-02
2.339749901457756874e-03,1.429694249821262218e-03,-7.370163463043886542e-04
1.320927364879251158e-02,1.650559561334705725e-03,1.784353573165559440e-02
2.295242104232310745e-02,-1.076857822014661188e-02,6.170080543331309293e-03
-3.107585757370374805e-04,1.524311691706131591e-03,-4.006250289703173172e-03
1.375415860205932671e-02,-2.659966304232186905e-03,1.433625594752170086e-02
-6.798602741782141081e-04,-2.705669772874767180e-03,-1.319502796211303834e-02
-1.465933875346432137e-02,5.112133553267531223e-03,7.746795989028545590e-03
-1.524149638257459071e-03,8.864931751089421066e-03,-4.636189202326755805e-03
9.591103300597923417e-03,-7.112295699584641334e-03,-2.318414680358254522e-03
-6.242518973445273893e-03,-1.578712154980015494e-03,1.901025245592705441e-03
3.005425316649980479e-03,-2.290435049951839060e-03,9.032007968703684858e-03
1.074757875506072990e-04,1.181795150853090157e-02,6.227847746804464520e-03
9.518826098133296391e-04,-7.380043075237537531e-04,1.093898690423180482e-03
8.825543062511180190e-03,-6.697691295631085125e-03,-7.859138905335832231e-03
-1.199766648366857496e-03,-9.775851586082269853e-03,2.044781006633180839e-03
-5.619564975377754762e-03,2.675737179882549475e-03,-3.824753312636643317e-03
-7.006975612559199033e-03,1.165366838771397968e-02,1.046426969929565784e-02
-5.794468562639424301e-03,-8.162221680775457594e-03,-2.979520967918194638e-02
-1.921206907526141431e-03,5.791206508758968245e-03,1.260366638075522501e-03
-1.148170324951257835e-02,6.363697761618708829e-03,-1.934252889334358780e-02
1.053716728629450206e-02,7.886814156055512934e-03,-7.734567569533190058e-03
-2.972068592632162113e-03,6.833831860602380438e-03,3.411807569428373585e-04
-1.179525531181770288e-02,9.346930535794450295e-03,1.225590023725328052e-03
-7.626275218964236567e-03,3.760705267991491449e-03,7.843815546584743253e-03
-2.576566358813604449e-03,-4.911424782512569670e-03,-6.645710074312914314e-03
-8.589218895481691429e-03,1.534654989225204533e-05,1.586377235578980208e-02
-5.224061318336862192e-04,-4.672800394024994447e-03,-5.534147480282553856e-03
-4.009215862105084370e-03,-1.351956544669625235e-03,-7.742778392000132515e-03
-5.543121518323633826e-03,-3.101623705496558709e-03,1.717344986711192775e-03
1.643054921937452117e-02,-6.507390342660557096e-03,-3.500095736549963324e-03
1.026197527835453517e-02,7.050436276428335286e-03,-1.308132049895496416e-03
4.629655165143201079e-03,-1.069035007205124295e-02,1.083334998509178151e-02
-2.238089724685563692e-03,4.415006310877159050e-03,-7.987009474836515369e-03
2.482520355956167966e-03,5.299397984605581056e-03,1.368915176284368762e-02
1.866594609025626350e-02,4.409986528679215277e-03,2.928390465435035030e-03
-2.567243721745729023e-03,-8.784656985962317061e-03,-8.101224603068360843e-04
-1.399073091436420918e-02,5.178540860209537855e-03,6.554805533219607711e-03
2.532249705220594033e-03,-8.990147427970692287e-03,-5.218891921775173359e-03
1.714636617394085577e-03,1.150206259278121107e-04,-8.775081463495603556e-03
-6.933728250120354229e-03,7.132146459500801790e-03,-7.604829357445378434e-03
1.368459161949478822e-03,-8.586019529694410152e-03,-7.508980373217120788e-04
-2.348213908458572294e-03,5.106058232167293327e-03,-2.235721997917470855e-03
9.230468395587825003e-03,1.223374029076309058e-02,-1.449154673343143983e-02
-2.843153103242248691e-03,-4.392801623817817495e-04,-6.035704771074663563e-03
-1.001615385010609996e-02,-2.287278686992537196e-04,4.348708234444719455e-03
-3.957885399675481475e-03,-8.857469293922016693e-03,-3.117027863918456817e-03
-4.462526590021775874e-03,-1.838382451471649859e-02,-1.127020228208053254e-02
-4.018785498191997617e-03,1.313026924063966615e-02,-7.274757364959069661e-03
5.476317353299727658e-03,-5.342155156759213590e-03,-7.545999895378972637e-03
1.234691303743984218e-02,1.991486688424866803e-03,8.585290425026393182e-03
8.702356838402652492e-03,-1.096648127396553573e-03,6.353567794586811347e-03
5.591027666997236238e-03,3.060477309543912020e-03,-8.576370727012129144e-03
-4.039738958795001909e-03,6.354889320491411905e-03,-5.692221880285249988e-03
4.548040556515450632e-03,6.645404405573553629e-03,-5.531046812811459164e-03
3.016472785161707429e-03,6.886361607594367745e-03,-1.002069214028827177e-02
-5.896304855094200090e-03,3.094852815139955901e-03,6.455958306578556301e-03
7.564091763346202438e-03,-2.981809862828347594e-03,-1.393918380462799873e-02
2.344861562168498118e-03,-5.606991994540662903e-03,1.174715057804822868e-02
8.400677662837077384e-03,1.271715673498422135e-02,2.528542129949616114e-03
-9.704054304721695945e-03,-7.829296194992051497e-03,-4.029658480131463431e-03
-2.697234245766471153e-03,-7.653837724822252706e-03,-4.440019106017595654e-03
-1.347812798068310364e-02,8.990706916081933620e-03,-1.608267943625091290e-02
9.897453302064145031e-04,9.989146880845810317e-03,1.289362688572696057e-02
8.036631116053745416e-03,-5.990018534586972077e-04,-4.692452452485892239e-03
-4.336859982193766623e-03,3.630524907933810590e-03,-6.502982607649843670e-03
